index,CODIGO,CLIENTE,NS,FALLA,OBSERVACIONES,FECHAINGRESO,HORAINGRESO,RECEPCIONADO,TECNICO,INFORMETALLER,FECHATERMINADO,HORATERMINADO,ESTADO,ENTREGADO,FECHA_ENTREGADO,GARANTIA,INGRESO
7176,7132,1297,LAPTOPLENOVOGRIS,PRENDE PERO NO DA VIDEO,"CON ELIMINADOR, SIN CONTRASEÑA",2021-10-06,11:21:29,2,0,"EQUIPO VENIA ABIERTO

RECONFIGURACION DE BIOS $1,450+IVA---------A

SI NO QUEDA SE COBRAN $250+IVA POR MATERIAL INVERTIDO",2021-10-19,11:55:12,3,S,2021-10-19,,701.0
7177,7096,731,cnb1m40r4z,SENSOR DEL TONER DAÑADO,,2021-09-30,11:26:17,2,0,"SE INTENTO REPARAR PERO YA ESTABA MUY DAÑADO EL SENDOR.
REQUIERE CAMBIO DE SENSOR DEL TONER $430+IVA-------A

*SE CAMBIO EL SENSOR PERO NO IMPRIME IMAGEN SOLO NEGRO SE SOSPECHA QUE LA TARJETA SE DAÑO**",2021-10-05,11:15:39,3,S,2021-10-05,,430.0
7178,7100,99,mc7p026840,SECAMBIARON LOS CARTUCHO Y NO IMPRIME NADA/TRAE CARTUCHOS NUEVOS,,2021-09-30,13:11:47,2,0,"NO IMPRIME NADA
PRIMERAMENTE SE TIENE QUE REALIZAR DESTAPADO DE CABEZAL $480+IVA---------------A

SI NO LLEGUE A DESTAPAR SE REGRESA SIN COSTO.

SI LLEGA A DESTAPAR YA SEA COLOR O NEGRO (QUEDANDO FUNCIONAL) SE COBRAN $300+IVA SOLO QUEDA IMPRIMIENDO COLOR NEGRO",2021-10-19,15:57:45,3,S,2021-10-19,,780.0
7179,7101,99,z7bvb8gc7a0032w,"SE CAMBIO EL TONER, DESPUES DE VARIAS IMPRESIONES SE ATORAN LAS HOJAS.","SIN CABLES, CON TONER",2021-09-30,13:13:06,2,0,"LE FALTA TAPA PARA RECIBIR LAS HOJAS.

120 IMPRESIONES Y NO PRESENTO PROBLEMA DE ATORAMINETO

SE ENVIO VIDEO DE EVIDENCIA",2021-10-19,15:58:23,3,S,2021-10-19,,120.0
7180,7146,26,M8-2834707,MANTENIMIENTO / REV. GENERAL,"SIN TAPA, CON CINTA",2021-10-08,13:47:15,2,0,"BUEN  MANTENIMIENTO, CAMBIO DE CARRETES Y AJUSTES $790+IVA------------A",2021-10-19,12:08:36,3,S,2021-10-19,,790.0
7181,7228,4,vnb3f60889,IMPRIME SOLO HASTA LA MITAD,"SIN CABLES, CON BANDEJA DE HOJAS",2021-10-26,11:34:46,2,0,"NO NOS PRESENTO PROBLEMA DE IMPRIMIR A LA MITAD

MANTENIMIENTO (SUCIA) Y ROTACION DE GOMA $480+IVA------A",2021-11-01,10:18:00,3,S,2021-11-01,,480.0
7182,7241,50,HWVQ2C2,"ESTA MUY LENTA, URGE","SIN ELIMINADOR, CONTRASEÑA: Nilzon",2021-10-28,09:38:00,2,0,"CORE I3,QIN 10 HOME,4GB DDR36 1600 (MAX 8GB),1TB HDD SALUD BUENA

SE REALIZO LIMPIEZA Y MANTENIMIENTO DE SOFTWARE $200+IVA--------A",2021-10-29,14:42:14,3,S,2021-10-29,,1862.0
7183,7196,1303,jpdds08354,NO IMPRIME,SIN CABLES,2021-10-20,13:32:12,2,0,"BUEN MANTENIMIENTO (HUELE A ORINA DE RATÓN) $530 NETO---------A
CAMBIO DE FILMINA (CALIDAD ORIGINAL) $450 NETO---------A
CAMBIO DE GOMA DE BANDEJA 2 $280 NETO------------A
TOTAL $1,260 NETO----------------A

EL DISPLAY DEL PANEL DE CONTROL SE VE MUY TENUE Y TARDA EN REACCIONAR AL PRESIONAR LOS BOTONES.
EL RODILLO DE PRESIÓN YA EMPIEZA A ARRUGARSE, TIENE DE UN 40 A 60 % DE VIDA ÚTIL APROXIMADAMENTE.",2021-10-29,15:10:50,3,S,2021-10-29,,1623.0
7184,7246,1313,CND9173XV4,"SE ACABA PRONTO LA BATERIA, MANTENIMIENTO (REVISION GENERAL)","CON ELIMINADOR COMPLETO, CONTRASEÑA: 739513872",2021-10-29,09:11:13,2,0,"CORE I7,WIN 10 GOME,12GB (MAX 16GB), 2TB HDD

BATERIA DAÑADA $
SSD 960GB $2,995 NETO
MANTENIMIENTO EX. $450+IVA",2021-10-30,11:47:32,3,S,2021-10-30,,2454.0
7185,7181,886,PF2K3AA1,NO PUEDE TRABAJAR EN LA PAQUETERIA DE OFFICE,"CON ELIMINADOR, CONTRASEÑA: 250419",2021-10-18,09:01:48,2,0,"CORE I3,WIN 10, 8GB DDR4 2667 (MAX 12GB),1TB HDD SALUD BUENA 55GB EN USO.

REINSTALACION DE OFFICE $200+IVA-----------A

SE SUGIERE CAMBIO DE DISCO A SSD Y UN ANTIVIRUS.",2021-10-18,17:56:32,3,S,2021-10-18,,2960.0
7186,7161,756,fcnhc5761q2,ATORA LAS HOJAS Y TRAE UNA PIEZA SUELTA,,2021-10-12,16:52:48,2,0,"*FILIMINA $480 NETO--------NO ACEPTADO
*GOMA $280 NETO----NO ACEPTADO
*MANTENIMIENTO $580+IVA-------NO ACEPTADO
*NO SE PUEDE REPARAR LA PIEZA SUELTA ES DE FUSOR SI NO SE CAMBIA PUEDE PROVOCAR AATORAMIENTOS, PIEZA DEL FUSOR $750+IVA----NO ACEPTADO

**OJO** NO S EPUEDE VALIDAR FUNCIONAMIENTO

SE REGRESA SIN REPARACION",2021-11-03,16:09:34,3,S,2021-11-03,,2090.0
7187,7170,3,u61278l6j391327,MARCA ERROR DE TEMPERATURA  MUY ALTA,SIN CABLES,2021-10-14,15:57:31,2,0,"BUEN MANTENIMIENTO $580 NETO---------NO ACEPTADO
LAMPARA DE FUSOR DAÑADA 4950 NETO----NO ACEPTADO

UNIDAD DE IMAGEN PRESENTA LINEAS REQUIERE CAMBIO DR-350 $

SE QUEDA PARA BASURA ELECTRONICA.",2021-10-20,10:06:13,3,S,2021-10-20,,5880.0
7188,7083,548,cndcj9g1l8,ESTA DAÑADA LA FILMINA,,2021-09-27,13:05:41,2,0,"BUEN MANTENIMIENTO $790 NETO--------A
CAMBIO DE FILMINA METALICA $1,100 NETO--------A

TOTAL  $1,890 NEYO-------------A

NO SE PUEDE VALIDAR FUNCIONAMIENTO, NI CALIDAD.",2021-10-01,11:51:14,3,S,2021-10-01,,1782.0
7189,7140,943,x4d9428057,NO IMPRIME,"SIN CABLES, CON TANQUES DE TINTA LLENOS",2021-10-07,10:30:07,2,0,"DESTAPADO DE CABEZAL $480+IVA--------A

RESET AL 30% ALMOHADILLAS AL 40% DE USO APROX",2021-10-08,16:32:25,3,S,2021-10-08,,550.0
7192,7133,1298,mxbck9m010,ELESCANER SE VE MOJADO Y MARCA MENSAJE DE CUBIERTA ESTA ABIERTA Y  NO SE PUEDE ESCANEAR,,2021-10-06,12:16:05,2,0,"TARJETA CONTROLADORA Y ADF DAÑADOS POR AGUA, EN OCASIONES MARCA ATASCO DE PAPEL EN ADF, MARCA PUERTA DE CAMA PLANA ESTA ABIERTA.
NO SE DETECTA POR EL PUERTO USB SOLO POR PUERTO DE RED.
IMPRIME PERO NO ESCANEA, NI SACA COPIAS.
SERVICIO DE TRANSPORTE $200+IVA X VUELTA 
TIEMPO INVERTIDO $350+IVA

TOTAL $750+IVA",2021-11-04,16:40:08,3,S,2021-11-04,,1300.0
7194,7085,19,5CG1075YQN,INSTALACION DE OFFICE,"CON ELIMINADOR, SIN CONTRASEÑA",1899-12-30,13:55:09,2,0,"INSTALACION DE OFFICE $350 NETO---------A

SE VENDIO CABLE ENERGIA $50 NETO------A",2021-09-27,15:33:50,3,S,2021-09-27,,400.0
7196,7089,1290,x4er060206,SE TAPA CONSTANTEMENTE EL CABEZAL Y VINE DERRAMANDO LAS ALMOHADILLAS,,2021-09-28,16:37:55,2,0,"CAMBIO DE ALMOHADILLAS $520 NETO---------A
RESET $230 NETO-------A
DESTAPADO DE CABEZAL $560 NETO--------A

CABEZAL (SI NO LLEGA A DESTAPAR SU CABEZAL) $3,650 NETO

NO DESTAPO, EL CABEZAL YA TRAE DAÑO, SE COBRAN SOLO $300+IVA POR MATERIAL INVERTIDO (ALMOHADILLAS Y CHIP)---A",2021-11-17,18:03:44,3,S,2021-11-17,,2263.0
7197,7121,943,br873fc30g,NO IMPRIME BIEN,,2021-10-04,11:49:20,2,0,"RECARGA DE TINTA MANUAL AL SISTEMA Y CARTUCHOS $380+IVA----------A

DESTAPADO DE CABEZAL $470+IVA----------A

TOTAL $850+IVA----------A",2021-10-08,16:32:54,3,S,2021-10-08,,1700.0
7199,7147,51,ma7a72caz004263,NO SE VE LA IMAGEN,SIN CABLES,2021-10-08,14:03:15,2,0,REPARACION DE FUENTE DE PODER $500+IVA,2021-10-29,12:36:56,3,S,2021-10-29,,500.0
7200,7134,327,nb15hchxa04693k,NO ENCIENDE,SIN CABLES,2021-10-06,13:07:37,2,0,REP. FUENTE DE PODER $550+IVA----------A,2021-10-22,11:41:51,3,S,2021-10-22,,550.0
7202,7361,915,vnb4d30602,AL MANDAR IMPRIMIR SE ESCUCHA UN TRAQUETEO,"SIN CABLES, CON BANDEJA RECOLECTORA DE PAPEL",2021-11-24,09:29:12,2,0,"TRAE GOMA FUERA DE SU POSICION, REQUIERE DE UN BUEN MANTENIMIENTO Y ACOMODO DE GOMA $480+IVA----------A

SI LLEGA A PASAR DE NUEVO, SE TENDRIA QUE CAMBIAR EL EJE Y SOPORTE DE LA GOMA",2021-11-26,13:38:45,3,S,2021-11-26,,480.0
7203,7209,182,3b0818x26456,no respaldan los puertos de respaldo,,2021-10-22,10:32:03,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $570+IVA-------A,2021-10-26,09:27:44,3,S,2021-10-26,,589.0
7204,7087,1288,NXMBGAL004419099D67600,NO ENCIENDE,"CON ELIMINADOR COMPLETO, SIN CONTRASEÑA",2021-09-28,12:39:08,2,0,"SE REVISO EL ELIMINADOR Y EL JACK DE ENERGIA, TRAE UN DAÑO EN LA TARJETA A NIVEL COPONENTE, NO SE CHECO POR QUE EL CLIENTE NO QUIZO, YA QUE SE LE IBA A COBRAR POR LA REVICION $250+IVA",2021-09-30,11:39:49,3,S,2021-09-30,,250.0
7205,7253,500,10189,SE VA LA KUZ Y SE APAGA EL EQUIPO,,2021-10-30,10:00:58,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $570+IVA--------A,2021-12-09,12:54:26,3,S,2021-12-09,,589.0
7206,7296,121,940233158674,CONECTARON UNA MEMORIA USB PARA REPRODUCIR MUSICA PERO TENIA ARCHIVOS DAÑADOS Y NO LOS PERMITIO INGRESA AL (ARBOLITO) NI VER LOS ARCHIVOS QUE TIENEN AHI,SIN CABLES. CON DISCO DURO MECANICO,2021-11-10,11:26:34,2,0,"LICENCIA ANTIVIRUS KASPAERSKY (11 MESES) $580+IVA---------A
ARCHIVOS OCULTOS (RESTAURACIUON) $150+IVA----A
eNCLOUSER VORAGO $480 NETO--------A

TOTAL $1,326.80 NETO-----------A",2021-11-10,15:52:22,3,S,2021-11-10,,1548.8
7207,7220,1307,208ab,BISAGRAS DAÑADAS/ REVISI0ON GENERAL,"CON ELIMINADOR COMPLETO, CONTRASEÑA: GORDO",2021-10-25,10:01:58,2,0,"REPARACIÓN DE BISAGRAS (MUY DAÑADAS) $980+IVA--------A
BUEN MANTENIMIENTO (EXHAUSTIVO) $450+IVA--------------A
LOS BOTONES DEL MOUSE PAD NO ESTÁN FUNCIONANDO, PUEDE QUE SE CORRIJAN CON EL MANTENIMIENTO, SI NO SE TENDRÍAN QUE CAMBIAR. (NO SE CORRIGIO)
EQUIPO MUY LENTO SE RECOMIENDA EL CAMBIO DE DISCO DURO 
SSD 240GB $1,680 N / SSD 480GB $2,060 N (NO ACEPTADO)
O EN SU DEFECTO FORMATEO CON RESPALDO $480+IVA---N/A
EN UN FUTURO SI LO DESEAN, SE PODRÍA AUMENTAR MEMORIA RAM  8GB $1,900 NETO Y LE QUEDARÍA CON 12GB.",2021-10-29,14:59:48,3,S,2021-10-29,,4294.0
7208,7106,905,5CG6191GWG,LA PANTALLA DESPUES DE UN RATO SE APAGA (SOLO LA PANTALLA) Y SE VEN UNAS LINEAS,"CON ELIMIANDOR COMPLETO, SIN CONTRASEÑA",2021-10-01,14:40:00,2,0,"*Reparacion de cable flex $380+iva-------------A

*Si en un futuro presenta la falla sera necesrio cambiar el cable flex

**Se recomienda cambiar disco a ssd y poner antivirus",2021-10-14,09:30:55,3,S,2021-10-14,,380.0
7209,7107,1291,CO2Q938AGG78,"DESLIGAR CUENTAS, RESPALDAR CARPETA MI UNIDAD 2.ITZA CARPETA SE LLAMA PEPE FOTOS, ACTUALIZAR IOS / INSTALAR AUTOCAD 19, PHOTOSHOP 20, ILUSTRADOR 20, SKETCHUP PRO 20, VI RAY,  ENSCAPE, Y REVIT.",,2021-10-01,14:29:17,2,0,"*COSTO POR PROGRAMA $450+IVA CADA UNO--------A
1-AUTOCAD
2-ILUSTRADOR
3-PHOTOSHOP
4-SKETCHOP
*SISTEMA OPERATIVO $750+IVA----------A
*MEMORIA $160 NETO-----------A

TOTAL $3,118 NETO--------A",2021-10-11,13:31:50,3,S,2021-10-11,,1491.0
7211,7108,598,4b1338p02163,NO RESPALDAN /PITAN AL ENCENDER,,2021-10-01,14:50:59,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $530+IVA---------A,2021-10-11,12:53:26,3,S,2021-10-11,,549.0
7212,7178,1301,u63885a0n227017,SALEN MANCHADAS LAS COPIAS E IMPRESIONES.,CABLE DE ENERGIA,2021-10-16,10:01:14,2,0,MANTENIMINETO PREVENTIVO ( EL FUSOR ESTA MUY SUCIO) $580+IVA----------------A,2021-10-25,13:00:25,3,S,2021-10-25,,580.0
7214,7149,46,cnj2r24585,MARCA UN ERROR ´ SEND RFU  GRADE´ AL ENCENDER Y NO PERMITE IMPRIMIR,SIN CABLES,2021-10-08,14:43:22,2,0,"TARJETA LOGICA DAÑADA (DE USO) $1,600+IVA------A
FILMINA (ROTA) $580 NETO-------A
GOMA $280 NETO-------A
MANTENIMIENTO $580+IVA------A

TOTAL $3,040-------A",2021-11-25,09:30:19,3,S,2021-11-25,,2084.0
7215,7110,671,4b1203p64267,NO RESPALDA/ PITAN AL ENCENDER,,2021-10-01,14:53:55,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $530+IVA----------A,2021-10-11,12:53:09,3,S,2021-10-11,,549.0
7216,7088,1289,CN22SBT109,ARRUGA Y ATORA LAS HOJAS/ MANTENIMIENTO/ REVISAR MUY BIEN EL EQUIPO,SIN CABLES,2021-09-28,14:48:43,2,0,"SERVICIO EN SITIO (IR POR ELLA) $200+IVA------------A
MANTENIMIENTO Y REPARACION DE TRACCION $680+IVA---------A
FALTA UNA PIEZA A LA TRACCION Y LE FALTA UN RESURTE A LA BANDEJA (SE PUSIERON)

TOTAL $880+IVA-----------A",2021-09-29,12:22:08,3,S,2021-09-29,,1760.0
7217,7090,136,06YKB8GDCC0092N,"NO SE CONECTA AL EQUIPO DE COMPUTO, MANDAN A IMPRIMIR Y NO ENCUENTRA LA IMPRESORA","SIN CABLES, CON CARTUCHO",2021-09-28,17:22:34,2,0,"MANTENIMIENTO $440 NETO---------A
RODILLO DE CALOR $580 NETO----------A
REP. ARMAZON DE GOMAS $406 NETO---------A

TOTAL $1,426 NETO--------A",2021-10-04,17:23:17,3,S,2021-10-04,,1853.0
7218,7179,1301,u63885l5n897472,SALEN MANCHADAS LAS COIPIAS Y LAS IMPRESIONES,CON CABLE DE ENERGIA,2021-10-16,10:07:15,2,0,"NO PRESENTO MANCHA.

REQUIERE BUEN MANTENIMIENTO (MUY SUCIA) $580+IVA-------A
RESET DEL DRUM ESTA AL 18% $200+IVA--------A

TOTAL $780+IVA--------------A",2021-10-25,13:01:27,3,S,2021-10-25,,1578.0
7219,7111,943,ue3k016746,NO IMPRIME,"SIN CABLES, TANQUES DE TINTA MAGENTA Y AMARILLO MEDIO, CIAN Y NEGRO LLENO",2021-10-01,16:09:09,2,0,"DESTAPADO DE CABEZAL $480+IVA----------A
CAMBIO DE ALMOHADILLAS $280+IVA----------A
TOTAL $760+IVA----------A

RESET AL 56% ALMOHADILLAS AL 100%
EL CABEZAL YA TRAE DAÑO, EN IMAGEN PRESENTA LINEAS AUN IMPRIMIENDO EN ALTA CALIDAD, EN TEXTO IMPRIME BIEN, SE AVISO QUE DEJEN PREDNIDO EL EQUIPO Y QUE SE IMPRIMA SIEMPRE EN ALTA CALIDAD.
SE COBRARON SOLO $280+IVA DE LAS ALMOHADILLAS",2021-10-22,17:11:22,3,S,2021-10-22,,1956.0
7220,7141,51,VND3K55388,LA CONFIGURAS Y TE DICE DESDE LA MAQUINA QUE HAY UN ERROR PERO NO DICE CUAL ES,"SIN CABLES, CON CARTUCHO",2021-10-07,11:02:04,2,0,"BUEN MANTENIMIENTO  (MUY SUCUA) $480+IVA--------A
GOMA $220+IVA--------A

FILMINA COMIENZA A DAÑARSE NO SABEMOS CUANTO LE PUEDE DURAR, SI LA REQUIEREN $480+IVA-----------A

TOTAL $1,180+IVA-----------A",2021-10-11,13:40:08,3,S,2021-10-11,,1361.0
7222,7112,943,cnb3m6rb93,NO PUEDE IMPRIMIR Y EMPIEZA A SALIR HUMO,,2021-10-01,16:08:54,2,0,"PRIMERAMENTE UN BUEN MANTENIMIENTO (TRAE CUCARACHAS) $480+IVA

DESPUES VALIDAR FUNCIONAMINENTO Y VER QUE MAS REQUIERE

**SE LA LLEVARON SI REPARACION**",2021-10-04,11:54:21,3,S,2021-10-04,,480.0
7223,7802,219,VNB3Q43294,ATORA LAS HOJAS,SIN CABLES,2022-03-07,10:31:33,2,0,"NO TRAE TONER

MANTENIMIENTO $420+IVA--------A
REP. DE SELENOIDE $120+IVA--------A
CAMBIO DE GOMA $250 NETO----------A

TOTAL $880 NETO----------A",2022-03-10,09:30:48,3,S,2022-03-10,,1670.0
7224,7135,1299,CND9D2LC07,SE ATORAN LAS HOJAS AL MOMENTO DE SALIR/ SALEN LAS HOJAS ARRIGADAS,"SIN CABLES, CON BANDEJA DE PAPEL",2021-10-06,16:48:30,2,0,"EQUIPO PREVIAMENTE INTERVENIDO (LE HACEN FALTA TORNILLOS Y TRAE CABLES DESACOMODADOS)
MANTENIMIENTO Y LUBRICACION AL FUSOR $580+IVA---------A
CAMBIO DE GOMA $280 NETO---------A
TONER PRESENTA MALA CALIDAD 78A (SE REQUIERE PARA PRUEBAS)
CAMBIO DE CHASIS DE FUSOR $750 NETO------A

TOTAL $1,703 NETO-----------A",2021-10-08,18:07:11,3,S,2021-10-08,,2392.0
7226,7221,3,u63885k7n730789,IMPRIME CON UNA MANCHA EN UNA ORILLAS,CON CABLE INTEGRADO,2021-10-25,10:43:16,2,0,"NO PRESENTO LA  FALLA MENCIONADA

EQUIPO SUCIO, MANTENIMIENTO $580+IVA--------A",2021-10-28,10:00:06,3,S,2021-10-28,,580.0
7228,7143,111,CNBJ209647,SE DAÑO EL TEFLON,,2021-10-07,13:39:44,2,0,"BUEN MANTENIMIENTO (MUCHO TONER DERRAMADO)$580+IVA-A
CAMBIO DE FILMINA $580 NETO----------A
CAMBIO DE RODILLO DE PRESION $750 NETO-------A
GOMA $280 NETO--------A
DESPUES VALIDAR FUNCIONAMIENTO 
TARJETA LOGICA DAÑADA $1,200 NETO (SALIO MAL Y YA NO LA HAY PARA SU REEMPLAZO)
SE REGRESA SIN REPARACION 
TOTAL $2,282.80 NETO---------A
NO SE LA LLEVARON DESPUES DE 4 MESES, SE VA A LA BASURA",2022-02-02,10:50:22,3,S,2022-02-02,,2679.8
7229,7163,32,4b1636p47284,PITA,,2021-10-13,11:16:14,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $530+IVA--------A,2021-10-15,13:45:35,3,S,2021-10-15,,549.0
7230,7144,1090,x644150609,"IMPRIME CON MALA CALIDAD , UN RENGLON SE VE BIEN Y EL OTRO NO LO IMPRIME",,2021-10-07,13:47:22,2,0,"DESTAPADO DE CABEZAL $480+IVA---------A

RESET AL 41% ALMOHADILLAS AL 60% DE USO APROX",2021-10-08,16:18:27,3,S,2021-10-08,,581.0
7231,7186,46,PF0ZJ8E9,NO ENCIENDE,CON ELIMINADOR COMPLETO,2021-10-19,12:24:51,2,0,"CORTO EN TARJETA MADRE $2,900+IVA----------A

SINO QUEDA SE COBRAN $250+IVA POR MATERIAL INVERTIDO------A

NO QUEDO, SE REGRESA SIN REPARACION.",2022-01-05,09:53:57,3,S,2022-01-05,,1152.0
7233,7187,80,z2ldbkez201951v,mancha la hoja,sin cables,2021-10-19,13:39:36,2,0,"BUEN MANTENIMIENTO $480+IVA----------A
TONER CON MALA CALIDAD,REQUIERE CAMBIO (105L) $480 NETO-------A

TOTAL $1,036.80 NETO-----------A",2021-10-25,11:12:30,3,S,2021-10-25,,1102.8
7234,7139,41,klct60608m,CUANDO JALA LA HOJA TRUENEN LOS ENGRANES,,2021-10-06,17:18:16,2,0,"REP. DE TRACCION DE PAPEL $380+IVA------------A

PIDE CARTUCHO TRICOLOR CL-146",2021-10-08,16:31:06,3,S,2021-10-08,,526.0
7235,7152,33,vnb4114405,NO TOMA EL PAPEL,"INICIATIVA SIN CABLES, SIN TONER",2021-10-11,13:21:44,2,0,"MANTENIMIENTO $440 NETO---------A
GOMA $220 NETO--------A

TOTAL $660 NETO-----------A

SE ENTREGO A PEDRO",2021-10-27,10:57:22,3,S,2021-10-27,,1320.0
7236,7210,846,tnuk562306,NO IMPRIME BIEN (REVISAR CABEZAL),"SIN CABLES, CON BANDEJA DE HOJAS",2021-10-22,10:49:01,2,0,"CAMBIO DE ALMOHADILLAS $280+IVA------------A
DESTAPADO DE CABEZAL $380+IVA-------------A

TOTAL $660+IVA-----------A

RESET AL 33%",2021-11-11,16:09:47,3,S,2021-11-11,,1353.0
7238,7297,1297,P9009SVV,PRENDE PERO NO DA VIDEO,"CON ELIMINADOR COMPLETO, SIN CONTRASEÑA",2021-11-10,11:37:40,2,0,"REPROGRAMACION DE BIOS $1,250+IVA------------A",2021-11-26,09:59:54,3,S,2021-11-26,,251.0
7239,7188,943,x4d9459141,NO IMPRIME CORRECTAMENTE A COLOR,SIN CABLES,2021-10-19,15:36:44,2,0,"DESTAPADO DE CABEZAL (TAPADOS LOS COLORES) $580+IVA---A


RESET AL 25% Y ALMOHADILLAS AL 25% DE USO APROX.",2021-10-22,17:11:37,3,S,2021-10-22,,630.0
7241,7172,55,x5hz004967,NO ENCIENDE,SIN CABLES,2021-10-15,13:17:50,2,0,"CAMBIO DE BOTON DE ENCENDIDO (DAÑADO) $350+IVA-------A
DESTAPADO DE CABEZAL $480+IVA-------A

TOTAL $830+IVA-----------A",2021-10-26,17:11:22,3,S,2021-10-26,,1660.0
7242,7229,203,s2ny027605,"NO TOMA LAS HOJAS, NO ESTA IMPRIMIENDO NADA",SIN CABLES,2021-10-26,11:40:22,2,0,"DESTAPADO DE CABEZAL $480+IVA----------A


POSIBLE CABEZAL DAÑADO, PEDE QUE PIDA RESET $250+IVA-------N/A

SE TRABAJO POR MUCHSO DIAS Y NO LOGRO DESTAPAR, CABEZAL DAÑADO, SE REGRESA SIN REPARACION",2021-11-30,09:37:58,3,S,2021-11-30,,730.0
7243,7123,4,u63330d4n893538,SE ENROLLA LA HOJA EN EL FUSOR Y SE CALIENTA,,2021-10-05,11:57:31,2,0,"BUEN MANTENIMIENTO $580+IVA-----------A
CAMBIO DE RIDILLO DE CALOR $480 NETO-------A

TOTAL $1,153 NETO-------A",2021-10-07,12:56:17,3,S,2021-10-07,,1214.0
7244,7124,4,w98y136849,"ESTA IMPRIMIENDO MAL, CON RAYAS",SIN CABLE DE ENERGIA,2021-10-05,11:59:56,2,0,"DESTAPADO DE CABEZAL $480+IVA-------A
LUBRICACION Y LIMPIEZA AL CARRO $350+IVA---------A

TOTAL $830+IVA-----------A

RESET AL 44%  ALMOHADILLAS AL 50% DE USO APROX.",2021-10-07,12:56:43,3,S,2021-10-07,,1754.0
7245,7125,4,cn26ebt1xb05kc,JALA  LAS HOJAS DE VARIAS A MISMO TIEMPO Y EN OCASIONES ATORA,SIN CABLE DE ENERGIA,2021-10-05,12:01:41,2,0,"LE HACE FALTA TINTA NEGRA, MARCA AGOTADA. (PROBAMOS CON CARTUCHO NUESTRO).

LIMPIEZA GENERAL (INTERNA, GOMAS, CARRO, ENCONDER) $380+IVA-------------A",2021-10-07,12:57:11,3,S,2021-10-07,,380.0
7246,7126,41,xa1a1438110954,ENCIENDE LA TELE Y SE APAGA,,2021-10-05,12:06:58,2,0,"REP. TARJETA PRINCIPAL (DAÑADA) $2,700+IVA------------A",2021-10-21,14:04:12,3,S,2021-10-21,,702.0
7248,7301,121,940233158674,NO ENCUENTRAN NINUNA CARPETA CON DOCUMENTOS,SIN CABLES,2021-11-11,09:08:28,2,0,"HDD 750GB $1,960 NETO YA CON INFO--------A
ENCLOUSER GETTECH $280 NETO--------A
1 MOUSE ACTECK NEGRO $99 NETO--------A

TOTAL $2,339 NETO----------A",2021-11-19,12:03:53,3,S,2021-11-19,,2432.0
7249,7190,842,2655423,NO RECORRE EL PAPEL,,2021-10-19,15:49:17,2,0,"MANTENIMIENTO, REPARACIÓN DE IMPRESORA Y TINTA CONDUCTIVA $350+IVA.",2021-10-30,10:21:57,3,S,2021-10-30,,350.0
7250,7153,1150,U63885C8N117179,HACE UN RUDIO Y MANTENIMIENTO,,2021-10-11,13:58:10,2,0,"NO PRESENTO NINGUN RUIDO (VIDEO)

MANTENIMIENTO (MUY SUCIA) $580+IVA----------A

TONER MARCA BAJO, PEDIRA CAMBIO PRONTO",2021-11-01,10:43:02,3,S,2021-11-01,,580.0
7253,7154,1150,e8by408910,MANTENIMIENTO,"SIN CABLES, CON CINTA, SIN TAPA",2021-10-11,13:59:49,2,0,PRIMERAMENTE BUEN MANTENIMIENTO (MUY SUCIA) $680+IVA-------A,2021-11-01,10:42:42,3,S,2021-11-01,,680.0
7254,7155,77,vnb4f17120,"MANTENIMIENTO/ ATORA LAS HOJAS, EN OCASIONES TOMA DE DOS HOJAS","SIN CABLES, CON CARTUCHO",2021-10-11,14:58:28,2,0,"MANTENIMIENTO $557 NETO-------A
GOMA $220 NETO--------A

TOTAL $777 NETO---------A

LE FALTA TOPE DE HOJA DE SALIDA, NO AFECTA A SU FUNCIONAMIENTO",2021-10-18,09:20:33,3,S,2021-10-18,,1554.0
7255,7156,1297,3cm8290lpx,"TRAE FLOJO EL JACK DE ENERGIA, NO ENCIENDE",CON ELIMINADOR COMPLETO,2021-10-11,15:02:58,2,0,"REP. ELIMINADOR (DAÑADO, NO DA EL VOLTAJE CORRECTO) $360+IVA-----------A

ELIMINADOR NUEVO $1,200 NETO T/E: 5 A 8 SEMANAS------NO ACEPTADO",2021-10-19,11:57:01,3,S,2021-10-19,,574.0
7256,7157,1297,2ce2040c0c,BISAGRAS DAÑADAS,CON ELIMINADOR. SIN CONTRASEÑA,2021-10-11,15:05:59,2,0,"CORE I7,WIN 10,8GB DDR3 1333, 700GB HDD.
MANTENIMIENTO EX. $450+IVA------------A
REP TUERCAS DE BISAGRAS $350+IVA------------A

TOTAL $800+IVA------------A

SE RECOMIENDA ANTIVIRUS, Y SSD",2021-10-19,11:53:31,3,S,2021-10-19,,3661.0
