IDREPARACION,FECHA,HORA,ESTADO
3673,2020-11-02,16:57:38.176000,3
3391,2020-11-02,16:57:38.176000,3
3405,2020-11-02,16:57:38.176000,3
3359,2020-11-02,16:57:38.185000,3
3412,2020-11-02,16:57:38.185000,3
3376,2020-11-02,16:57:38.188000,3
3429,2020-11-02,16:57:38.188000,3
3415,2020-11-02,16:57:38.189000,3
3462,2020-11-02,16:57:38.189000,3
3430,2020-11-02,16:57:38.189000,3
3406,2020-11-02,16:57:38.189000,3
3392,2020-11-02,16:57:38.189000,3
3475,2020-11-02,16:57:38.189000,3
3546,2020-11-02,16:57:38.190000,3
3431,2020-11-02,16:57:38.194000,3
3549,2020-11-02,16:57:38.194000,3
3735,2020-11-02,16:57:38.194000,3
3393,2020-11-02,16:57:38.196000,3
3432,2020-11-02,16:57:38.196000,3
3394,2020-11-02,16:57:38.207000,3
3407,2020-11-02,16:57:38.207000,3
3433,2020-11-02,16:57:38.207000,3
3504,2020-11-02,16:57:38.208000,3
3395,2020-11-02,16:57:38.208000,3
3396,2020-11-02,16:57:38.208000,3
3463,2020-11-02,16:57:38.208000,3
3476,2020-11-02,16:57:38.211000,3
3464,2020-11-02,16:57:38.211000,3
3434,2020-11-02,16:57:38.212000,3
3420,2020-11-02,16:57:38.212000,3
3773,2020-11-02,16:57:38.212000,3
3465,2020-11-02,16:57:38.212000,3
3508,2020-11-02,16:57:38.212000,3
3435,2020-11-02,16:57:38.212000,3
3450,2020-11-02,16:57:38.213000,3
3421,2020-11-02,16:57:38.213000,3
3437,2020-11-02,16:57:38.213000,3
3562,2020-11-02,16:57:38.219000,3
3563,2020-11-02,16:57:38.219000,3
3936,2020-11-02,16:57:38.219000,3
3505,2020-11-02,16:57:38.219000,3
3416,2020-11-02,16:57:38.219000,3
3516,2020-11-02,16:57:38.225000,3
3417,2020-11-02,16:57:38.225000,3
3532,2020-11-02,16:57:38.225000,3
3422,2020-11-02,16:57:38.226000,3
3819,2020-11-02,16:57:38.226000,3
3466,2020-11-02,16:57:38.227000,3
3459,2020-11-02,16:57:38.227000,3
3496,2020-11-02,16:57:38.227000,3
3509,2020-11-02,16:57:38.227000,3
3451,2020-11-02,16:57:38.229000,3
3485,2020-11-02,16:57:38.229000,3
3438,2020-11-02,16:57:38.229000,3
3460,2020-11-02,16:57:38.229000,3
3439,2020-11-02,16:57:38.230000,3
3486,2020-11-02,16:57:38.230000,3
3452,2020-11-02,16:57:38.230000,3
3588,2020-11-02,16:57:38.606000,3
3527,2020-11-02,16:57:38.608000,3
3453,2020-11-02,16:57:38.608000,3
3440,2020-11-02,16:57:38.608000,3
3589,2020-11-02,16:57:38.609000,3
3467,2020-11-02,16:57:38.609000,3
3564,2020-11-02,16:57:38.609000,3
3454,2020-11-02,16:57:38.609000,3
3477,2020-11-02,16:57:38.610000,3
3468,2020-11-02,16:57:38.610000,3
3441,2020-11-02,16:57:38.618000,3
3442,2020-11-02,16:57:38.618000,3
3443,2020-11-02,16:57:38.618000,3
3444,2020-11-02,16:57:38.618000,3
3478,2020-11-02,16:57:38.619000,3
3520,2020-11-02,16:57:38.619000,3
3497,2020-11-02,16:57:38.619000,3
3621,2020-11-02,16:57:38.620000,3
3445,2020-11-02,16:57:38.620000,3
3455,2020-11-02,16:57:38.620000,3
3469,2020-11-02,16:57:38.621000,3
3479,2020-11-02,16:57:38.623000,3
3470,2020-11-02,16:57:38.625000,3
3471,2020-11-02,16:57:38.625000,3
3472,2020-11-02,16:57:38.625000,3
3521,2020-11-02,16:57:38.627000,3
3570,2020-11-02,16:57:38.627000,3
3473,2020-11-02,16:57:38.627000,3
3487,2020-11-02,16:57:38.628000,3
3488,2020-11-02,16:57:38.628000,3
3547,2020-11-02,16:57:38.628000,3
3556,2020-11-02,16:57:38.629000,3
3489,2020-11-02,16:57:38.629000,3
3522,2020-11-02,16:57:38.630000,3
3969,2020-11-02,16:57:38.630000,3
3712,2020-11-02,16:57:38.630000,3
3490,2020-11-02,16:57:38.631000,3
3491,2020-11-02,16:57:38.632000,3
3510,2020-11-02,16:57:38.632000,3
3594,2020-11-02,16:57:38.633000,3
3986,2020-11-02,16:57:38.633000,3
3492,2020-11-02,16:57:38.633000,3
3493,2020-11-02,16:57:38.635000,3
3498,2020-11-02,16:57:38.636000,3
3494,2020-11-02,16:57:38.638000,3
3495,2020-11-02,16:57:38.640000,3
3511,2020-11-02,16:57:38.640000,3
3610,2020-11-02,16:57:38.640000,3
3512,2020-11-02,16:57:38.641000,3
3595,2020-11-02,16:57:38.641000,3
3513,2020-11-02,16:57:38.641000,3
3534,2020-11-02,16:57:38.654000,3
3480,2020-11-02,16:57:38.655000,3
3514,2020-11-02,16:57:38.656000,3
3481,2020-11-02,16:57:38.656000,3
3482,2020-11-02,16:57:38.656000,3
3483,2020-11-02,16:57:38.656000,3
3499,2020-11-02,16:57:38.656000,3
3535,2020-11-02,16:57:38.658000,3
3596,2020-11-02,16:57:38.659000,3
3550,2020-11-02,16:57:38.661000,3
3500,2020-11-02,16:57:38.661000,3
3597,2020-11-02,16:57:38.662000,3
3501,2020-11-02,16:57:38.662000,3
3502,2020-11-02,16:57:38.662000,3
3551,2020-11-02,16:57:38.662000,3
3590,2020-11-02,16:57:38.662000,3
3646,2020-11-02,16:57:38.663000,3
3503,2020-11-02,16:57:38.663000,3
3713,2020-11-02,16:57:38.663000,3
3524,2020-11-02,16:57:38.663000,3
3628,2020-11-02,16:57:38.663000,3
3525,2020-11-02,16:57:38.664000,3
3526,2020-11-02,16:57:38.669000,3
3506,2020-11-02,16:57:38.670000,3
3515,2020-11-02,16:57:38.670000,3
3623,2020-11-02,16:57:38.670000,3
4291,2020-11-02,16:57:38.670000,3
3523,2020-11-02,16:57:38.670000,3
3530,2020-11-02,16:57:38.671000,3
3517,2020-11-02,16:57:38.671000,3
3531,2020-11-02,16:57:38.671000,3
3552,2020-11-02,16:57:38.671000,3
3674,2020-11-02,16:57:38.671000,3
3970,2020-11-02,16:57:38.671000,3
3528,2020-11-02,16:57:38.672000,3
3536,2020-11-02,16:57:38.672000,3
3533,2020-11-02,16:57:38.672000,3
3548,2020-11-02,16:57:38.673000,3
3636,2020-11-02,16:57:38.673000,3
3661,2020-11-02,16:57:38.674000,3
3559,2020-11-02,16:57:38.674000,3
3538,2020-11-02,16:57:38.674000,3
3565,2020-11-02,16:57:38.674000,3
3539,2020-11-02,16:57:38.675000,3
3540,2020-11-02,16:57:38.676000,3
3555,2020-11-02,16:57:38.677000,3
3658,2020-11-02,16:57:38.677000,3
3541,2020-11-02,16:57:38.677000,3
3566,2020-11-02,16:57:38.677000,3
3575,2020-11-02,16:57:38.677000,3
3542,2020-11-02,16:57:38.678000,3
3576,2020-11-02,16:57:38.678000,3
3567,2020-11-02,16:57:38.678000,3
3543,2020-11-02,16:57:38.678000,3
3553,2020-11-02,16:57:38.678000,3
3577,2020-11-02,16:57:38.679000,3
3544,2020-11-02,16:57:38.679000,3
3560,2020-11-02,16:57:38.679000,3
3554,2020-11-02,16:57:38.679000,3
3545,2020-11-02,16:57:38.679000,3
3579,2020-11-02,16:57:38.680000,3
3557,2020-11-02,16:57:38.680000,3
3580,2020-11-02,16:57:38.680000,3
3561,2020-11-02,16:57:38.680000,3
3558,2020-11-02,16:57:38.680000,3
3568,2020-11-02,16:57:38.681000,3
3578,2020-11-02,16:57:38.681000,3
3592,2020-11-02,16:57:38.683000,3
3582,2020-11-02,16:57:38.684000,3
3593,2020-11-02,16:57:38.686000,3
3569,2020-11-02,16:57:38.687000,3
3583,2020-11-02,16:57:38.687000,3
3581,2020-11-02,16:57:38.688000,3
3647,2020-11-02,16:57:38.688000,3
3571,2020-11-02,16:57:38.689000,3
3698,2020-11-02,16:57:38.690000,3
3851,2020-11-02,16:57:38.690000,3
3753,2020-11-02,16:57:38.691000,3
3572,2020-11-02,16:57:38.691000,3
3827,2020-11-02,16:57:38.692000,3
3573,2020-11-02,16:57:38.692000,3
3574,2020-11-02,16:57:38.692000,3
3669,2020-11-02,16:57:38.693000,3
3684,2020-11-02,16:57:38.693000,3
3743,2020-11-02,16:57:38.693000,3
3611,2020-11-02,16:57:38.694000,3
3629,2020-11-02,16:57:38.695000,3
3649,2020-11-02,16:57:38.706000,3
3612,2020-11-02,16:57:38.707000,3
3598,2020-11-02,16:57:38.709000,3
3591,2020-11-02,16:57:38.709000,3
3613,2020-11-02,16:57:38.709000,3
3620,2020-11-02,16:57:38.711000,3
3599,2020-11-02,16:57:38.712000,3
3584,2020-11-02,16:57:38.713000,3
3614,2020-11-02,16:57:38.714000,3
3615,2020-11-02,16:57:38.715000,3
3616,2020-11-02,16:57:38.721000,3
3600,2020-11-02,16:57:38.721000,3
3585,2020-11-02,16:57:38.721000,3
3650,2020-11-02,16:57:38.721000,3
3714,2020-11-02,16:57:38.721000,3
3617,2020-11-02,16:57:38.721000,3
3618,2020-11-02,16:57:38.722000,3
3662,2020-11-02,16:57:38.724000,3
3685,2020-11-02,16:57:38.724000,3
3619,2020-11-02,16:57:38.725000,3
3651,2020-11-02,16:57:38.725000,3
3586,2020-11-02,16:57:38.725000,3
3630,2020-11-02,16:57:38.727000,3
3686,2020-11-02,16:57:38.727000,3
3652,2020-11-02,16:57:38.728000,3
3776,2020-11-02,16:57:38.728000,3
3631,2020-11-02,16:57:38.728000,3
3601,2020-11-02,16:57:38.728000,3
3632,2020-11-02,16:57:38.728000,3
3633,2020-11-02,16:57:38.731000,3
3602,2020-11-02,16:57:38.731000,3
3603,2020-11-02,16:57:38.731000,3
3634,2020-11-02,16:57:38.731000,3
3687,2020-11-02,16:57:38.731000,3
3653,2020-11-02,16:57:38.733000,3
3604,2020-11-02,16:57:38.733000,3
3622,2020-11-02,16:57:38.733000,3
3715,2020-11-02,16:57:38.735000,3
3605,2020-11-02,16:57:38.735000,3
3635,2020-11-02,16:57:38.736000,3
3606,2020-11-02,16:57:38.736000,3
3639,2020-11-02,16:57:38.736000,3
3716,2020-11-02,16:57:38.736000,3
3640,2020-11-02,16:57:38.736000,3
3702,2020-11-02,16:57:38.737000,3
3637,2020-11-02,16:57:38.738000,3
3641,2020-11-02,16:57:38.738000,3
3670,2020-11-02,16:57:38.738000,3
3688,2020-11-02,16:57:38.739000,3
3654,2020-11-02,16:57:38.740000,3
3607,2020-11-02,16:57:38.743000,3
3624,2020-11-02,16:57:38.743000,3
3717,2020-11-02,16:57:38.743000,3
3723,2020-11-02,16:57:38.744000,3
3689,2020-11-02,16:57:38.744000,3
3625,2020-11-02,16:57:38.744000,3
3648,2020-11-02,16:57:38.744000,3
3663,2020-11-02,16:57:38.744000,3
3704,2020-11-02,16:57:38.744000,3
3638,2020-11-02,16:57:38.746000,3
3664,2020-11-02,16:57:38.746000,3
3608,2020-11-02,16:57:38.749000,3
3642,2020-11-02,16:57:38.749000,3
3666,2020-11-02,16:57:38.749000,3
3643,2020-11-02,16:57:38.750000,3
3667,2020-11-02,16:57:38.752000,3
3644,2020-11-02,16:57:38.752000,3
3690,2020-11-02,16:57:38.752000,3
3718,2020-11-02,16:57:38.753000,3
3761,2020-11-02,16:57:38.753000,3
3645,2020-11-02,16:57:38.753000,3
3741,2020-11-02,16:57:38.753000,3
3691,2020-11-02,16:57:38.753000,3
3675,2020-11-02,16:57:38.753000,3
3626,2020-11-02,16:57:38.755000,3
3805,2020-11-02,16:57:38.755000,3
3676,2020-11-02,16:57:38.757000,3
3627,2020-11-02,16:57:38.757000,3
3655,2020-11-02,16:57:38.757000,3
3724,2020-11-02,16:57:38.757000,3
3731,2020-11-02,16:57:38.757000,3
3699,2020-11-02,16:57:38.758000,3
3677,2020-11-02,16:57:38.760000,3
3656,2020-11-02,16:57:38.760000,3
3657,2020-11-02,16:57:38.762000,3
3692,2020-11-02,16:57:38.762000,3
3725,2020-11-02,16:57:38.763000,3
3671,2020-11-02,16:57:38.763000,3
3693,2020-11-02,16:57:38.763000,3
3678,2020-11-02,16:57:38.763000,3
3719,2020-11-02,16:57:38.763000,3
3659,2020-11-02,16:57:38.764000,3
3660,2020-11-02,16:57:38.764000,3
3694,2020-11-02,16:57:38.764000,3
3745,2020-11-02,16:57:38.765000,3
3780,2020-11-02,16:57:38.765000,3
3746,2020-11-02,16:57:38.765000,3
3695,2020-11-02,16:57:38.768000,3
3696,2020-11-02,16:57:38.768000,3
3732,2020-11-02,16:57:38.768000,3
3668,2020-11-02,16:57:38.768000,3
3697,2020-11-02,16:57:38.769000,3
3762,2020-11-02,16:57:38.769000,3
3705,2020-11-02,16:57:38.769000,3
3987,2020-11-02,16:57:38.769000,3
3804,2020-11-02,16:57:38.769000,3
3744,2020-11-02,16:57:38.778000,3
3736,2020-11-02,16:57:38.778000,3
3726,2020-11-02,16:57:38.778000,3
3700,2020-11-02,16:57:38.778000,3
3710,2020-11-02,16:57:38.778000,3
3781,2020-11-02,16:57:38.779000,3
3828,2020-11-02,16:57:38.779000,3
3706,2020-11-02,16:57:38.779000,3
3720,2020-11-02,16:57:38.780000,3
3782,2020-11-02,16:57:38.781000,3
4460,2020-11-02,16:57:38.782000,3
3679,2020-11-02,16:57:38.797000,3
3763,2020-11-02,16:57:38.797000,3
3680,2020-11-02,16:57:38.798000,3
3742,2020-11-02,16:57:38.798000,3
3701,2020-11-02,16:57:38.798000,3
3764,2020-11-02,16:57:38.798000,3
3829,2020-11-02,16:57:38.798000,3
3681,2020-11-02,16:57:38.798000,3
3682,2020-11-02,16:57:38.798000,3
3765,2020-11-02,16:57:38.799000,3
3721,2020-11-02,16:57:38.799000,3
3707,2020-11-02,16:57:38.802000,3
3766,2020-11-02,16:57:38.803000,3
3722,2020-11-02,16:57:38.803000,3
3727,2020-11-02,16:57:38.803000,3
3728,2020-11-02,16:57:38.804000,3
3767,2020-11-02,16:57:38.804000,3
3833,2020-11-02,16:57:38.804000,3
3747,2020-11-02,16:57:38.804000,3
3738,2020-11-02,16:57:38.805000,3
3748,2020-11-02,16:57:38.806000,3
3774,2020-11-02,16:57:38.806000,3
3733,2020-11-02,16:57:38.806000,3
3834,2020-11-02,16:57:38.807000,3
3749,2020-11-02,16:57:38.807000,3
3734,2020-11-02,16:57:38.808000,3
3755,2020-11-02,16:57:38.808000,3
3957,2020-11-02,16:57:38.808000,3
3708,2020-11-02,16:57:38.809000,3
3709,2020-11-02,16:57:38.811000,3
3756,2020-11-02,16:57:38.812000,3
3757,2020-11-02,16:57:38.812000,3
3739,2020-11-02,16:57:38.814000,3
3758,2020-11-02,16:57:38.815000,3
3729,2020-11-02,16:57:38.815000,3
3740,2020-11-02,16:57:38.816000,3
3875,2020-11-02,16:57:38.816000,3
3759,2020-11-02,16:57:38.816000,3
3730,2020-11-02,16:57:38.818000,3
3760,2020-11-02,16:57:38.821000,3
3794,2020-11-02,16:57:38.825000,3
3768,2020-11-02,16:57:38.825000,3
3775,2020-11-02,16:57:38.827000,3
3884,2020-11-02,16:57:38.827000,3
3890,2020-11-02,16:57:38.827000,3
3803,2020-11-02,16:57:38.827000,3
3811,2020-11-02,16:57:38.827000,3
3896,2020-11-02,16:57:38.827000,3
3852,2020-11-02,16:57:38.828000,3
3821,2020-11-02,16:57:38.830000,3
3812,2020-11-02,16:57:38.832000,3
3769,2020-11-02,16:57:38.833000,3
3910,2020-11-02,16:57:38.835000,3
3750,2020-11-02,16:57:38.835000,3
3770,2020-11-02,16:57:38.838000,3
3771,2020-11-02,16:57:38.838000,3
3844,2020-11-02,16:57:38.838000,3
3795,2020-11-02,16:57:38.842000,3
3772,2020-11-02,16:57:38.842000,3
3796,2020-11-02,16:57:38.842000,3
3806,2020-11-02,16:57:38.844000,3
3751,2020-11-02,16:57:38.845000,3
3797,2020-11-02,16:57:38.845000,3
3752,2020-11-02,16:57:38.845000,3
3904,2020-11-02,16:57:38.845000,3
3783,2020-11-02,16:57:38.845000,3
3798,2020-11-02,16:57:38.846000,3
3784,2020-11-02,16:57:38.846000,3
3785,2020-11-02,16:57:38.847000,3
3820,2020-11-02,16:57:38.847000,3
3799,2020-11-02,16:57:38.847000,3
3777,2020-11-02,16:57:38.848000,3
3800,2020-11-02,16:57:38.848000,3
4037,2020-11-02,16:57:38.848000,3
3786,2020-11-02,16:57:38.848000,3
3845,2020-11-02,16:57:38.849000,3
3787,2020-11-02,16:57:38.850000,3
3846,2020-11-02,16:57:38.850000,3
3822,2020-11-02,16:57:38.850000,3
3876,2020-11-02,16:57:38.850000,3
3810,2020-11-02,16:57:38.850000,3
3807,2020-11-02,16:57:38.850000,3
3788,2020-11-02,16:57:38.851000,3
3789,2020-11-02,16:57:38.851000,3
3808,2020-11-02,16:57:38.851000,3
3809,2020-11-02,16:57:38.851000,3
3790,2020-11-02,16:57:38.851000,3
3778,2020-11-02,16:57:38.852000,3
3791,2020-11-02,16:57:38.854000,3
3779,2020-11-02,16:57:38.854000,3
3832,2020-11-02,16:57:38.854000,3
3792,2020-11-02,16:57:38.854000,3
3823,2020-11-02,16:57:38.854000,3
3837,2020-11-02,16:57:38.855000,3
3793,2020-11-02,16:57:38.856000,3
3824,2020-11-02,16:57:38.856000,3
3801,2020-11-02,16:57:38.861000,3
3940,2020-11-02,16:57:38.862000,3
3802,2020-11-02,16:57:38.862000,3
3864,2020-11-02,16:57:38.863000,3
3868,2020-11-02,16:57:38.864000,3
3853,2020-11-02,16:57:38.864000,3
3869,2020-11-02,16:57:38.864000,3
3813,2020-11-02,16:57:38.864000,3
3814,2020-11-02,16:57:38.864000,3
3815,2020-11-02,16:57:38.865000,3
3854,2020-11-02,16:57:38.865000,3
3855,2020-11-02,16:57:38.865000,3
3856,2020-11-02,16:57:38.868000,3
3830,2020-11-02,16:57:38.868000,3
3825,2020-11-02,16:57:38.868000,3
3883,2020-11-02,16:57:38.868000,3
3826,2020-11-02,16:57:38.868000,3
3857,2020-11-02,16:57:38.869000,3
3911,2020-11-02,16:57:38.869000,3
3858,2020-11-02,16:57:38.870000,3
3885,2020-11-02,16:57:38.870000,3
3897,2020-11-02,16:57:38.871000,3
3859,2020-11-02,16:57:38.871000,3
3865,2020-11-02,16:57:38.871000,3
3886,2020-11-02,16:57:38.871000,3
3958,2020-11-02,16:57:38.871000,3
3838,2020-11-02,16:57:38.871000,3
3959,2020-11-02,16:57:38.872000,3
3831,2020-11-02,16:57:38.872000,3
3835,2020-11-02,16:57:38.872000,3
3836,2020-11-02,16:57:38.872000,3
3847,2020-11-02,16:57:38.872000,3
3872,2020-11-02,16:57:38.872000,3
3848,2020-11-02,16:57:38.872000,3
3891,2020-11-02,16:57:38.873000,3
3816,2020-11-02,16:57:38.873000,3
3817,2020-11-02,16:57:38.873000,3
3887,2020-11-02,16:57:38.873000,3
3818,2020-11-02,16:57:38.873000,3
3914,2020-11-02,16:57:38.875000,3
4301,2020-11-02,16:57:38.875000,3
4095,2020-11-02,16:57:38.875000,3
3839,2020-11-02,16:57:38.875000,3
3888,2020-11-02,16:57:38.875000,3
3840,2020-11-02,16:57:38.875000,3
3849,2020-11-02,16:57:38.877000,3
3850,2020-11-02,16:57:38.877000,3
3860,2020-11-02,16:57:38.878000,3
3892,2020-11-02,16:57:38.878000,3
3879,2020-11-02,16:57:38.878000,3
3912,2020-11-02,16:57:38.880000,3
3877,2020-11-02,16:57:38.880000,3
3900,2020-11-02,16:57:38.880000,3
3870,2020-11-02,16:57:38.881000,3
3841,2020-11-02,16:57:38.881000,3
3842,2020-11-02,16:57:38.881000,3
4216,2020-11-02,16:57:38.881000,3
3915,2020-11-02,16:57:38.881000,3
3863,2020-11-02,16:57:38.881000,3
3901,2020-11-02,16:57:38.881000,3
3866,2020-11-02,16:57:38.883000,3
3867,2020-11-02,16:57:38.883000,3
3871,2020-11-02,16:57:38.883000,3
3973,2020-11-02,16:57:38.883000,3
3893,2020-11-02,16:57:38.884000,3
3878,2020-11-02,16:57:38.884000,3
4011,2020-11-02,16:57:38.884000,3
4016,2020-11-02,16:57:38.887000,3
3873,2020-11-02,16:57:38.887000,3
3861,2020-11-02,16:57:38.887000,3
3906,2020-11-02,16:57:38.887000,3
3862,2020-11-02,16:57:38.888000,3
3880,2020-11-02,16:57:38.889000,3
3894,2020-11-02,16:57:38.889000,3
3913,2020-11-02,16:57:38.889000,3
3965,2020-11-02,16:57:38.891000,3
3902,2020-11-02,16:57:38.891000,3
3874,2020-11-02,16:57:38.891000,3
3895,2020-11-02,16:57:38.891000,3
3903,2020-11-02,16:57:38.892000,3
3974,2020-11-02,16:57:38.892000,3
4369,2020-11-02,16:57:38.892000,3
3889,2020-11-02,16:57:38.892000,3
3898,2020-11-02,16:57:38.893000,3
3971,2020-11-02,16:57:38.893000,3
3992,2020-11-02,16:57:38.893000,3
3924,2020-11-02,16:57:38.893000,3
3881,2020-11-02,16:57:38.893000,3
3899,2020-11-02,16:57:38.893000,3
3916,2020-11-02,16:57:38.894000,3
3925,2020-11-02,16:57:38.894000,3
3882,2020-11-02,16:57:38.894000,3
4282,2020-11-02,16:57:38.894000,3
3972,2020-11-02,16:57:38.896000,3
3905,2020-11-02,16:57:38.896000,3
3975,2020-11-02,16:57:38.897000,3
3941,2020-11-02,16:57:38.898000,3
3993,2020-11-02,16:57:38.899000,3
3917,2020-11-02,16:57:38.899000,3
3926,2020-11-02,16:57:38.899000,3
3942,2020-11-02,16:57:38.899000,3
3976,2020-11-02,16:57:38.899000,3
4157,2020-11-02,16:57:38.900000,3
3909,2020-11-02,16:57:38.918000,3
3918,2020-11-02,16:57:38.918000,3
3919,2020-11-02,16:57:38.920000,3
3977,2020-11-02,16:57:38.920000,3
3943,2020-11-02,16:57:38.921000,3
3978,2020-11-02,16:57:38.921000,3
3920,2020-11-02,16:57:38.921000,3
3921,2020-11-02,16:57:38.921000,3
3966,2020-11-02,16:57:38.922000,3
4042,2020-11-02,16:57:38.922000,3
4038,2020-11-02,16:57:38.922000,3
4067,2020-11-02,16:57:38.923000,3
3931,2020-11-02,16:57:38.924000,3
4039,2020-11-02,16:57:38.924000,3
3927,2020-11-02,16:57:38.924000,3
3922,2020-11-02,16:57:38.925000,3
3923,2020-11-02,16:57:38.925000,3
3960,2020-11-02,16:57:38.925000,3
4055,2020-11-02,16:57:38.925000,3
4080,2020-11-02,16:57:38.926000,3
3994,2020-11-02,16:57:38.926000,3
3979,2020-11-02,16:57:38.926000,3
3995,2020-11-02,16:57:38.926000,3
3996,2020-11-02,16:57:38.929000,3
3944,2020-11-02,16:57:38.930000,3
4043,2020-11-02,16:57:38.930000,3
4002,2020-11-02,16:57:38.930000,3
3932,2020-11-02,16:57:38.931000,3
3937,2020-11-02,16:57:38.931000,3
3988,2020-11-02,16:57:38.931000,3
3980,2020-11-02,16:57:38.931000,3
3933,2020-11-02,16:57:38.933000,3
3949,2020-11-02,16:57:38.934000,3
3950,2020-11-02,16:57:38.934000,3
3928,2020-11-02,16:57:38.934000,3
3938,2020-11-02,16:57:38.934000,3
3981,2020-11-02,16:57:38.934000,3
3929,2020-11-02,16:57:38.934000,3
3939,2020-11-02,16:57:38.935000,3
3961,2020-11-02,16:57:38.938000,3
3930,2020-11-02,16:57:38.938000,3
4003,2020-11-02,16:57:38.938000,3
3962,2020-11-02,16:57:38.938000,3
3945,2020-11-02,16:57:38.940000,3
3963,2020-11-02,16:57:38.940000,3
3946,2020-11-02,16:57:38.940000,3
3982,2020-11-02,16:57:38.940000,3
4044,2020-11-02,16:57:38.940000,3
3983,2020-11-02,16:57:38.941000,3
3997,2020-11-02,16:57:38.942000,3
3947,2020-11-02,16:57:38.942000,3
3948,2020-11-02,16:57:38.942000,3
3951,2020-11-02,16:57:38.943000,3
3952,2020-11-02,16:57:38.943000,3
4081,2020-11-02,16:57:38.945000,3
4012,2020-11-02,16:57:38.947000,3
3964,2020-11-02,16:57:38.948000,3
4052,2020-11-02,16:57:38.948000,3
4013,2020-11-02,16:57:38.948000,3
3953,2020-11-02,16:57:38.948000,3
3989,2020-11-02,16:57:38.948000,3
4045,2020-11-02,16:57:38.949000,3
4023,2020-11-02,16:57:38.950000,3
4061,2020-11-02,16:57:38.950000,3
3954,2020-11-02,16:57:38.950000,3
4096,2020-11-02,16:57:38.950000,3
3955,2020-11-02,16:57:38.950000,3
3998,2020-11-02,16:57:38.950000,3
3956,2020-11-02,16:57:38.950000,3
3999,2020-11-02,16:57:38.951000,3
4017,2020-11-02,16:57:38.951000,3
4062,2020-11-02,16:57:38.951000,3
4040,2020-11-02,16:57:38.969000,3
4068,2020-11-02,16:57:38.969000,3
3984,2020-11-02,16:57:38.969000,3
4018,2020-11-02,16:57:38.969000,3
4207,2020-11-02,16:57:38.969000,3
3985,2020-11-02,16:57:38.969000,3
4056,2020-11-02,16:57:38.970000,3
3990,2020-11-02,16:57:38.970000,3
4160,2020-11-02,16:57:38.970000,3
4322,2020-11-02,16:57:38.970000,3
4332,2020-11-02,16:57:38.970000,3
4004,2020-11-02,16:57:38.971000,3
4024,2020-11-02,16:57:38.972000,3
4019,2020-11-02,16:57:38.973000,3
3991,2020-11-02,16:57:38.973000,3
4107,2020-11-02,16:57:38.973000,3
4112,2020-11-02,16:57:38.974000,3
4000,2020-11-02,16:57:38.974000,3
4005,2020-11-02,16:57:38.975000,3
4783,2020-11-02,16:57:38.976000,3
4316,2020-11-02,16:57:38.980000,3
4761,2020-11-02,16:57:38.980000,3
4033,2020-11-02,16:57:38.981000,3
4057,2020-11-02,16:57:38.981000,3
4020,2020-11-02,16:57:38.984000,3
4063,2020-11-02,16:57:38.984000,3
4041,2020-11-02,16:57:38.985000,3
4014,2020-11-02,16:57:38.985000,3
4001,2020-11-02,16:57:38.987000,3
4015,2020-11-02,16:57:38.987000,3
4025,2020-11-02,16:57:38.988000,3
4064,2020-11-02,16:57:38.988000,3
4131,2020-11-02,16:57:38.988000,3
4158,2020-11-02,16:57:38.988000,3
4022,2020-11-02,16:57:38.988000,3
4132,2020-11-02,16:57:38.988000,3
4006,2020-11-02,16:57:38.989000,3
4030,2020-11-02,16:57:38.989000,3
4046,2020-11-02,16:57:38.989000,3
4234,2020-11-02,16:57:38.989000,3
4007,2020-11-02,16:57:38.989000,3
4008,2020-11-02,16:57:38.989000,3
4009,2020-11-02,16:57:38.989000,3
4047,2020-11-02,16:57:38.990000,3
4010,2020-11-02,16:57:38.990000,3
4026,2020-11-02,16:57:38.990000,3
4027,2020-11-02,16:57:38.992000,3
4070,2020-11-02,16:57:38.992000,3
4028,2020-11-02,16:57:38.993000,3
4031,2020-11-02,16:57:38.994000,3
4029,2020-11-02,16:57:38.994000,3
4032,2020-11-02,16:57:38.994000,3
4048,2020-11-02,16:57:38.994000,3
4071,2020-11-02,16:57:38.994000,3
4084,2020-11-02,16:57:38.994000,3
4049,2020-11-02,16:57:38.997000,3
4050,2020-11-02,16:57:38.998000,3
4053,2020-11-02,16:57:38.998000,3
4105,2020-11-02,16:57:38.998000,3
4138,2020-11-02,16:57:38.998000,3
4106,2020-11-02,16:57:38.998000,3
4197,2020-11-02,16:57:38.998000,3
4072,2020-11-02,16:57:38.999000,3
4066,2020-11-02,16:57:38.999000,3
4051,2020-11-02,16:57:38.999000,3
4134,2020-11-02,16:57:38.999000,3
4161,2020-11-02,16:57:38.999000,3
4058,2020-11-02,16:57:38.999000,3
4059,2020-11-02,16:57:39,3
4073,2020-11-02,16:57:39,3
4034,2020-11-02,16:57:39,3
4180,2020-11-02,16:57:39,3
4139,2020-11-02,16:57:39,3
4035,2020-11-02,16:57:39,3
4125,2020-11-02,16:57:39.001000,3
4074,2020-11-02,16:57:39.001000,3
