CODIGO,NOMBRE,CODMARCA,FECHA_AUD,HORA_AUD
4764,15-AC10LA,449,2018-08-16,13:41:32.942000
4765,DJ 2135,449,2018-08-16,16:20:59.235000
4766,PAVILION DV6700,449,2018-08-16,18:54:23.941000
4767,MINI 210-1035LA,449,2018-08-17,09:51:02.322000
4768,DCP-L5650DN,442,2018-08-17,09:53:46.220000
4769,DCP-8060,442,2018-08-17,11:43:16.370000
4770,MFC 8480DN,442,2018-08-17,11:45:00.631000
4771,DJT F4280,449,2018-08-18,12:01:35.303000
4772,DJT F4480,449,2018-08-20,10:01:43.696000
4774,SATELLITE L455-SP5015M,504,2018-08-20,13:16:56.097000
4775,L350,441,2018-08-20,18:33:39.113000
4776,DJT GT 5820,449,2018-08-20,19:34:21.747000
4777,OCNE,447,2018-08-20,19:46:29.246000
4778,ML-1865W,449,2018-08-21,12:03:44.436000
3297,FW26/21,111,2008-06-11,15:47:10.954000
4779,presario cq43,449,2018-08-21,12:23:15.172000
4780,MS1C5BLK,475,2018-08-22,12:18:53.538000
4782,p201,449,2018-08-22,14:04:17.110000
4784,G4100,443,2018-08-23,10:39:29.847000
4785,7265,449,2018-08-23,10:57:31.729000
4786,C4780,449,2018-08-23,11:33:30.832000
4787,1907FPc,447,2018-08-23,12:05:42.535000
4788,G485,446,2018-08-23,13:11:45.263000
4789,MFC9770CDN,442,2018-08-23,13:20:25.216000
4790,XR-21-162,485,2018-08-23,13:32:05.861000
4791,OFJT PRO 8500A,449,2018-08-23,15:01:44.591000
4792,M244A,441,2018-08-23,18:53:29.268000
4794,VX2433WM,569,2018-08-24,10:21:21.513000
4796,ML4050DN,128,2018-08-24,11:06:13.696000
4797,45007,111,2018-08-24,11:25:47.369000
4798,G2710,449,2018-08-24,12:42:51.999000
4799,KAV60,373,2018-08-24,13:24:52.693000
4800,FS-1016,384,2018-08-24,13:35:12.460000
3308,KL-300,111,2008-06-11,15:47:11.395000
4801,AR-5220,140,2018-08-24,16:08:30.373000
3310,ND-1000,19,2008-06-11,15:47:11.425000
4802,LX-300+II,441,2018-08-25,11:32:11.077000
4803,CLP-310,128,2018-08-27,10:32:56.606000
4804,PM-80338,517,2018-08-27,15:16:31.733000
4805,T120,449,2018-08-28,13:00:55.200000
4806,14-W001lA,449,2018-08-29,09:53:53.720000
4807,TCX-88,474,2018-08-29,13:04:03.810000
4808,SATELLITE L655D-SP5160M,504,2018-08-30,09:45:34.484000
3318,SCPH-7501,144,2008-06-11,15:47:11.575000
4809,lp3015,449,2018-08-30,10:49:59.575000
4810,EL-1801P,140,2018-08-30,14:21:51.390000
3321,SCH-3500,128,2008-06-11,15:47:11.625000
4812,LJ PRO 200,449,2018-08-31,12:11:33.053000
4813,ET-1250 MD ,470,2018-08-31,12:47:15.126000
4814,HP SCANJET 200,449,2018-09-03,10:32:46.281000
4816,dcp 7055,442,2018-09-03,12:53:55.465000
4817,WP-4532,441,2018-09-03,14:08:16.513000
4818,640,470,2018-09-04,09:38:14.218000
4819,DGX-6750,442,2018-09-04,09:42:04.545000
4820,EC-PM-80330,517,2018-09-04,09:44:21.998000
4821,11K102la,449,2018-09-04,11:07:15.949000
4822,MS9540,570,2018-09-04,11:20:05.020000
4823,SCX-6122FN ,128,2018-09-04,16:06:17.864000
4825,6l,449,2018-09-04,17:40:33.089000
4826,5l,449,2018-09-04,17:42:30.980000
3335,AQ-6681,111,2008-06-11,15:47:11.785000
4827,DCP-L2540DW,442,2018-09-05,09:58:40.385000
3337,AQ-6581,111,2008-06-11,15:47:11.805000
4829,FR-2650T,19,2018-09-05,12:15:53.421000
4830,CA-103TS,509,2018-09-05,12:20:12.729000
6645,ADVANTAGE 5525,449,2021-01-04,11:27:19.777000
4831,CA1100,470,2018-09-05,12:21:55.129000
3342,CDX-3900,144,2008-06-11,15:47:11.876000
4832,MFB540,443,2018-09-05,13:36:06.611000
3344,VC-M105 AR,140,2008-06-11,15:47:11.896000
3345,350C,373,2008-06-11,15:47:11.906000
3346,BST-0208BN,128,2008-06-11,15:47:11.916000
4833,3100MFC,448,2018-09-05,15:27:37.972000
6646,PP23LA,447,2021-01-04,11:55:09.574000
4834,LJ P2055DN ,449,2018-09-06,09:51:01.815000
4835,1008,477,2018-09-06,09:55:07.645000
4836,SL-511,535,2018-09-06,09:58:34.802000
3352,CCD-TRV75,144,2008-06-11,15:47:11.976000
4837,SUPERVOLT,485,2018-09-06,12:20:37.299000
4838,ENVY 4520,449,2018-09-06,12:50:13.195000
4839,SMT530,128,2018-09-06,13:11:36.208000
4840,120DX,463,2018-09-06,16:24:01.135000
4841,VX-2652H,140,2018-09-06,16:30:37.290000
4842,PRINT24,463,2018-09-06,16:35:15.288000
4843,11-N010la,449,2018-09-07,13:24:46.725000
4844,LJ 1525DNW,449,2018-09-07,13:32:50.676000
4845,CLJ 1215,449,2018-09-08,10:39:58.641000
4846,DJ 1515,449,2018-09-08,10:42:47.174000
4847,X364DN,444,2018-09-10,12:20:36.504000
3364,C20LB87M,133,2008-06-11,15:47:12.106000
4848,LJ127FN,449,2018-09-10,13:22:28.026000
3366,MDS-302,144,2008-06-11,15:47:12.126000
4849,DJ 710C ,449,2018-09-10,16:38:42.131000
4850,14-N020LA,449,2018-09-10,18:38:13.445000
4851,OFJT 7612,449,2018-09-10,18:40:31.812000
4852,EL-450ROFUN,571,2018-09-11,12:43:36.310000
4853,1212X ,463,2018-09-11,13:49:51.892000
4854,TLP 2844,459,2018-09-11,14:51:24.709000
4855,11119-2052la ,449,2018-09-11,15:38:02.635000
4856,XP-411,441,2018-09-11,15:42:02.262000
4857,6830,449,2018-09-11,16:12:27.772000
4858,XRN-21-801,485,2018-09-11,16:56:50.131000
3377,FUEGO,133,2008-06-11,15:47:12.246000
4859,PHASER 3010,448,2018-09-12,13:13:51.591000
4860,M201DW,449,2018-09-12,13:56:56.097000
4861,OFJT7612,449,2018-09-12,14:01:47.274000
4862,L300,441,2018-09-12,14:39:19.547000
4863,AGPS5180,494,2018-09-13,10:57:18.926000
4864,DJ T120,449,2018-09-13,12:50:18.478000
3384,SF-100,128,2008-06-11,15:47:12.316000
4865,LASER JET 2600N ,449,2018-09-13,16:19:05.939000
4866,SCX-4720F,128,2018-09-13,17:12:26.087000
3387,2135,384,2008-06-11,15:47:12.346000
4867,PR-OCPP-806,572,2018-09-14,16:10:05.894000
4868,ET 1250,470,2018-09-17,14:47:48.679000
4869,DJ 110 PLUS ,449,2018-09-18,10:36:29.013000
3391,24391,111,2008-06-11,15:47:12.386000
4870,CLJ100,449,2018-09-18,15:33:22.402000
3393,CN-5038VD,128,2008-06-11,15:47:12.416000
4871,NP-RF410,128,2018-09-19,09:42:36.427000
4872,LJ P2035N,449,2018-09-19,09:45:27.548000
4873,dj gt 5820,449,2018-09-19,10:05:14.685000
4874,M2020W,128,2018-09-19,12:09:57.919000
4875,54F2,128,2018-09-19,12:57:16.931000
3399,SCPH-9002,144,2008-06-11,15:47:12.486000
4876,14-B109WM,449,2018-09-19,16:37:50.746000
4877,9130,442,2018-09-20,09:41:03.293000
4878,SLIMNE S5-1025LA,449,2018-09-20,16:49:27.680000
4879,X751M,475,2018-09-21,13:05:07.710000
3404,C14LT13M-00,133,2008-06-11,15:47:12.537000
3405,SPP-A400,144,2008-06-11,15:47:12.547000
3406,VHR-6500Z,133,2008-06-11,15:47:12.557000
4880,5B-UB,270,2018-09-21,16:16:46.084000
4881,520,476,2018-09-22,09:03:41.674000
4882,SATELLITE L855-ST5178LM,504,2018-09-22,12:33:23.597000
4883,MFC-1810,442,2018-09-24,09:53:25.577000
4884,INTERNET OFICITE ,494,2018-09-24,12:45:22.275000
4885,COMPAQ,449,2018-09-24,13:02:09.953000
4886,L645-SP4165M,504,2018-09-24,16:19:08.139000
4887,OPTIPLEX 990,447,2018-09-24,16:40:52.781000
4888,X203N,444,2018-09-25,10:39:41.806000
4890,DJ 3525,449,2018-09-25,16:03:37.084000
4891,DJ D2460,449,2018-09-26,15:57:07.783000
4892,14-AX029LA,449,2018-09-27,13:08:23.878000
6647,DV5-2240LA,449,2021-01-04,12:31:29.171000
4894,LJ P1005,449,2018-09-27,17:27:52.177000
4895,80K4,446,2018-09-28,09:49:42.462000
4896,MB431,468,2018-09-28,11:33:47.853000
4897,Z470,446,2018-09-28,11:42:45.049000
4898,hp p1102w,449,2018-09-29,11:13:25.446000
4899,g4-2306la,449,2018-09-29,12:09:18.773000
4900,M402DN,449,2018-09-29,14:25:45.330000
4901,18-4204LA,481,2018-09-29,14:30:11.591000
4902,LJ 1018,449,2018-10-01,10:02:16.170000
4903,LJ M1132 MFP,449,2018-10-01,12:02:21.804000
4904,4-1150LA,449,2018-10-01,17:35:56.263000
4905,W185Q,481,2018-10-01,17:39:05.492000
4906,6322DN,128,2018-10-01,17:47:53.775000
4907,H694A,441,2018-10-02,09:01:52.541000
4908,UN58H5203AS,128,2018-10-02,11:38:32.956000
3435,MA-2565,128,2008-06-11,15:47:12.857000
3436,"14\""",402,2008-06-11,15:47:12.867000
3437,BP650SI,403,2008-06-11,15:47:12.877000
6648,BE650G-LM,403,2021-01-04,14:49:28.513000
4910,UN58H5203AF,128,2018-10-02,16:40:19.369000
3440,CLT-176,133,2008-06-11,15:47:12.907000
4911,MS500+,460,2018-10-02,17:52:50.516000
3442,FX-82,19,2008-06-11,15:47:12.927000
4912,TX410,441,2018-10-03,16:07:59.482000
4913,W2338H,449,2018-10-03,17:25:02.309000
3445,668,111,2008-06-11,15:47:12.967000
3446,GR7,144,2008-06-11,15:47:12.977000
3447,AQ-4150,111,2008-06-11,15:47:12.987000
4914,LJ 1020,449,2018-10-04,09:36:26.123000
4915,TP201S,475,2018-10-04,12:13:55.983000
4916,C4680,449,2018-10-04,13:21:58.327000
4917,NEURION A ,507,2018-10-04,14:44:55.460000
4918,I1220,456,2018-10-05,13:13:25.668000
3453,D 8482,111,2008-06-11,15:47:13.047000
4919,I1120,456,2018-10-05,13:17:42.616000
6649,BE650-LM,403,2021-01-04,14:52:37.847000
4921,KX-TG1711,574,2018-10-06,11:14:17.361000
6650,15-DY1004LA,449,2021-01-04,15:55:05.797000
3458,30,408,2008-06-11,15:47:13.107000
3459,850D,402,2008-06-11,15:47:13.107000
4923,OFFICEJET 7110,449,2018-10-08,12:19:52.913000
4924,PSC 1210,449,2018-10-08,12:48:59.680000
3462,SCR-45,114,2008-06-11,15:47:13.137000
4925,14-am071la,449,2018-10-08,16:17:01.444000
4926,LJ MFP M125A,449,2018-10-08,16:59:44.477000
4927,ECR 8100 ,470,2018-10-09,10:49:44.150000
6651,UPS-300,549,2021-01-05,12:08:21.039000
4928,TMU295,441,2018-10-09,13:18:56.083000
3468,D 7181,111,2008-06-11,15:47:13.207000
3469,AQ-5040/01,111,2008-06-11,15:47:13.217000
4929,M125NW,449,2018-10-09,14:59:46.941000
4930,M2020,128,2018-10-10,11:19:47.047000
4931,14-AF116LA,449,2018-10-10,11:23:13.450000
4932,TC-L42E6X,574,2018-10-10,13:24:46.169000
3474,CDX-L570X,144,2008-06-11,15:47:13.268000
4934,LJ P4014N,449,2018-10-10,18:58:19.099000
3476,D-132CK,144,2008-06-11,15:47:13.288000
4935,ER350II,496,2018-10-11,16:03:39.706000
4936,6746,510,2018-10-15,10:52:54.812000
4937,200-5220LA,449,2018-10-15,11:34:05.534000
4938,PROLIANT ML30,449,2018-10-15,12:49:10.446000
6652,PRO DESK 600 G1 DM/TPC-F064-DM,449,2021-01-05,13:27:43.358000
4939,2605DN ,449,2018-10-15,14:14:17.746000
4941,PROBOOK 450 G4,449,2018-10-15,16:14:27.630000
3484,SPP-884,144,2008-06-11,15:47:13.378000
3485,FW11/21,111,2008-06-11,15:47:13.378000
4942,PAVILION 550,449,2018-10-16,10:17:16.027000
4943,PM-80320,517,2018-10-16,10:49:54.706000
4944,MYJOY-9,575,2018-10-16,14:48:02.005000
4945,M7360,446,2018-10-16,15:50:45.075000
4946,LJ PRO 400,449,2018-10-16,17:37:48.651000
4947, iP7210,443,2018-10-17,13:54:22.156000
4948,FS1035,384,2018-10-18,11:39:12.216000
4949,F451C,475,2018-10-18,12:15:07.679000
4950,MC2300DL,576,2018-10-18,12:51:32.019000
4951,MF624CW,443,2018-10-18,15:14:16.051000
4952,CA 1100,463,2018-10-19,11:18:39.695000
4953,COLOR LJ CP1515N,449,2018-10-19,14:38:30.547000
4954,MFP M125a,449,2018-10-19,17:10:28.657000
3499,CLP-2051,133,2008-06-11,15:47:13.538000
3500,AE-1595,111,2008-06-11,15:47:13.548000
3501,JP1,122,2008-06-11,15:47:13.558000
4955,INSPIRION 15R-5537,447,2018-10-22,14:02:50.474000
4956,I2400,456,2018-10-22,15:00:27.697000
4958,80340,517,2018-10-24,12:54:22.112000
4960,2009m,449,2018-10-25,19:30:02.426000
4961,INSPIRON N5110,447,2018-10-25,19:38:18.443000
3508,AE-2150,111,2008-06-11,15:47:13.628000
4962,M225DW,449,2018-10-26,10:09:32.451000
4963,10017,476,2018-10-26,16:36:11.525000
3511,FXMR,133,2008-06-11,15:47:13.658000
4964,LIDE 110,443,2018-10-26,17:23:43.019000
3513,KR-508,111,2008-06-11,15:47:13.688000
3514,HT-DB600,128,2008-06-11,15:47:13.688000
4965,DCP - 8080 DN,442,2018-10-26,17:36:44.303000
4966,655,449,2018-10-26,17:44:43.270000
3517,B66GHFAI,373,2008-06-11,15:47:13.728000
6653,LASER JET PRO CM1415FN COLOR MFP,449,2021-01-05,14:45:24.360000
4968,3LCD,144,2018-10-26,18:10:44.421000
3520,FW-C38,111,2008-06-11,15:47:13.758000
3521,SCPH-101,144,2008-06-11,15:47:13.768000
4969,2200D,449,2018-10-26,18:22:17.567000
4970,STANDAR100,457,2018-10-29,10:01:53.531000
3524,ICF-7700,144,2008-06-11,15:47:13.808000
3525,SR-2,425,2008-06-11,15:47:13.818000
3526,VHR-639Z,133,2008-06-11,15:47:13.828000
4971,THINK CENTER ,446,2018-10-29,15:57:27.143000
4972,V193,373,2018-10-30,10:39:27.564000
3529,AE-2140,111,2008-06-11,15:47:13.868000
3531,SF-2020,128,2008-06-11,15:47:13.868000
4973,g405,446,2018-10-31,09:41:26.766000
4974,M402N,449,2018-10-31,14:04:59.606000
4975,L855,504,2018-10-31,15:51:47.281000
3535,C20LB23M,133,2008-06-11,15:47:13.919000
3536,UX-P200,140,2008-06-11,15:47:13.929000
3537,20GX-1550/54R,111,2008-06-11,15:47:13.939000
4976,C655,504,2018-10-31,15:58:03.551000
4977,LJ 3050,449,2018-10-31,17:01:41.423000
4978,1770-HD,443,2018-10-31,17:44:35.508000
4979,CP2025,449,2018-10-31,17:50:05.196000
4980,PSC750,449,2018-11-01,17:37:05.178000
4981,TTYFJ A00,447,2018-11-02,12:50:01.686000
4982,D480,443,2018-11-05,15:29:34.195000
4983,CP1525,449,2018-11-05,15:35:26.937000
6654,DESJET 3050,449,2021-01-06,12:41:39.032000
3547,RM-9000,133,2008-06-11,15:47:14.059000
3548,C27LW33S,133,2008-06-11,15:47:14.069000
4985,MS6540,443,2018-11-06,10:08:58.072000
3550,RP-5230,133,2008-06-11,15:47:14.089000
4986,LJ M201,449,2018-11-07,12:52:41.661000
4987,M125A,449,2018-11-07,14:20:33.136000
3553,FW-46,111,2008-06-11,15:47:14.119000
3554,CN-565BW,128,2008-06-11,15:47:14.129000
4988,MFC-9970CDW,442,2018-11-07,16:31:57.548000
3556,DC-F190U,133,2008-06-11,15:47:14.149000
4989,CLP-300,128,2018-11-07,16:37:26.262000
4990,KX-T7730,574,2018-11-07,18:08:02.392000
4991,SMART3000RM2U,494,2018-11-08,16:00:48.395000
3560,CTV-6730A,133,2008-06-11,15:47:14.189000
3561,C33K,133,2008-06-11,15:47:14.199000
3562,DC-249,111,2008-06-11,15:47:14.209000
4992,SATELITE L855,504,2018-11-08,16:04:03.994000
4993,NO TIENE,578,2018-11-09,11:10:00.814000
4994,5000S4,449,2018-11-09,14:48:53.020000
4995,ZL,447,2018-11-09,15:42:56.574000
4996,DCCY,447,2018-11-10,12:16:19.396000
6655,NEO 700,744,2021-01-06,13:32:08.722000
3569,CD-BP2000W,140,2008-06-11,15:47:14.279000
4998,HP 1155,449,2018-11-12,10:33:43.140000
3571,SPP-55,144,2008-06-11,15:47:14.309000
3572,M2709F,133,2008-06-11,15:47:14.309000
4999,M4072FN,128,2018-11-12,16:10:38.826000
3574,AQ-6340/00Z,111,2008-06-11,15:47:14.339000
5000,g42260la,449,2018-11-13,09:19:55.761000
3576,DVP-S560D,144,2008-06-11,15:47:14.349000
5001,19-2005la ,449,2018-11-13,16:41:25.616000
5002,ZQ8,373,2018-11-14,13:16:28.548000
5003,270MR,579,2018-11-14,14:22:15.341000
5004,M270,579,2018-11-14,14:24:07.391000
5005,MFC-7860DW,442,2018-11-14,18:14:17.769000
5006,GC420T,459,2018-11-14,18:44:52.510000
5007,8000 ELITE,449,2018-11-15,09:38:41.038000
3584,SCM-8100,128,2008-06-11,15:47:14.439000
3585,HCD-H70,144,2008-06-11,15:47:14.449000
5008,DCP-2540DW,442,2018-11-15,13:14:10.694000
5009,HL-5450DN,442,2018-11-15,14:49:54.274000
3588,FW-C290/18,111,2008-06-11,15:47:14.479000
5010,AFICIO1013,581,2018-11-15,16:36:03.076000
5011,u135,582,2018-11-16,14:07:06.923000
5012,SM-T21DR,128,2018-11-16,14:26:13.357000
3592,C-1401A,140,2008-06-11,15:47:14.519000
5013,MX410,443,2018-11-16,14:35:03.130000
5014,MAC BOOK AIR,465,2018-11-16,17:57:50.553000
3595,SCX-3200,128,2017-11-22,10:28:40.616000
3596,6600,439,2017-11-22,10:46:45.476000
5015,M1005 MFP,449,2018-11-16,18:15:30.896000
5016,900W,521,2018-11-16,18:19:20.498000
3599,M105,441,2017-11-22,10:57:12.575000
5017,SATELITE C655,504,2018-11-17,11:44:28.662000
3601,ML-2955ND,128,2017-11-22,11:03:12.729000
5018,PAVILION SLIMLINE,449,2018-11-20,16:22:28.958000
3603,SCX-3405,128,2017-11-22,11:10:11.154000
5019,15-AC127LA,449,2018-11-20,18:05:26.081000
3605,KM-1820LA,384,2017-11-22,11:16:55.480000
5020,13-A010LA,449,2018-11-20,18:27:22.789000
3607,DCP L2540DW,442,2017-11-22,11:24:24.557000
3608,MFC J47100W,442,2017-11-22,11:28:28.236000
3609,DCP1602,442,2017-11-22,11:34:27.173000
3610,AL-1655CS,140,2017-11-22,11:36:46.742000
3611,AL-2031,140,2017-11-22,11:38:33.560000
5021,PRESARIO F500,481,2018-11-21,09:12:16.400000
3613,FX-890,441,2017-11-22,11:46:53.079000
5022,DCNE,447,2018-11-21,10:42:39.368000
5023,DCSM,447,2018-11-21,10:58:46.744000
3617,M2070,128,2017-11-22,13:41:38.445000
5024,TTFJA00,447,2018-11-21,11:10:24.115000
5025,PAVILION 1530M,449,2018-11-21,11:11:48.789000
3620,IR 2016,443,2017-11-22,18:22:50.209000
3621,AR-M450N,140,2017-11-22,18:25:54.484000
3622,GX-6750,442,2017-11-23,11:21:40.072000
5026,MG3610,443,2018-11-21,12:23:10.045000
5027,CX12W,463,2018-11-21,12:49:01.632000
5028,GT5820,449,2018-11-21,18:05:17.934000
5029,mfc8480dn,442,2018-11-22,09:08:11.052000
5030,LJ MFP M521DN,449,2018-11-22,12:11:30.558000
5031,80NS,446,2018-11-22,18:37:29.675000
5032,670,449,2018-11-23,10:22:51.774000
3632,MX310DN,444,2017-11-24,13:47:51.185000
3633,FS-1040,384,2017-11-24,16:10:22.107000
5034,REPORT ELECTRIC ,457,2018-11-23,13:28:11.334000
3635,633NW,128,2017-11-27,09:31:13.638000
5035,DV1000,449,2018-11-23,18:56:40.755000
3639,E330,444,2017-11-27,11:07:48.348000
3642,100 141BY,446,2017-11-27,12:28:53.184000
3643,350,403,2017-11-27,14:02:12.623000
6656,R3-431 SERIES ,373,2021-01-06,13:50:51.764000
5037,ASUS,475,2018-11-24,12:28:10.379000
3646,2335DN,447,2017-11-27,17:27:20.022000
3647,W1934S,270,2017-11-27,18:04:48.916000
3648,HL720,211,2017-11-27,18:10:00.499000
5038,Z50-70,446,2018-11-24,12:34:10.342000
5039,G4-1420LA,449,2018-11-24,12:37:23.426000
3660,OPYIPLEX 745,447,2017-11-28,15:24:16.019000
5040,G4-1370LA,449,2018-11-24,12:39:18.929000
5041,ZQU,521,2018-11-24,12:40:49.565000
5042,NV56R09M,521,2018-11-24,12:42:45.384000
5043,M1522NF,449,2018-11-24,12:49:24.824000
3669,DCP-7055,442,2017-11-30,10:16:06.733000
3671,G2100,443,2017-11-30,14:45:52.054000
3672,CORE I5,144,2017-12-01,11:55:32.726000
3673,SCX-4521F,128,2017-12-01,12:09:23.889000
5044,PRO M102W,449,2018-11-27,11:39:11.775000
3675,DCP-8150DN,442,2017-12-01,12:57:46.967000
3676,M66SA,441,2017-12-01,13:01:38.219000
5045,OPTIPLEX 740,447,2018-11-27,16:44:15.365000
5046,PAVILION DV 9000,449,2018-11-27,16:47:54.395000
3679,M205,441,2017-12-04,09:14:53.398000
5047,lj p1505,449,2018-11-28,09:23:24.427000
3681,ML-1660,128,2017-12-04,16:32:59.676000
5048,3052,449,2018-11-28,11:54:22.442000
3683,550G,403,2017-12-05,08:53:05.355000
5049,PROXPRESSM4072FD,128,2018-11-28,18:30:13.378000
5050,M144A,441,2018-11-29,10:20:56.342000
5051,L495,441,2018-11-29,12:17:44.701000
6657,INSPIRON 3470,447,2021-01-06,13:55:51.287000
5052,NP-RV415L,128,2018-11-29,12:29:17.069000
3689,DCP-7055W,442,2017-12-05,12:36:50.522000
3692,inspiron 15r-5537,447,2017-12-05,14:16:33.380000
3693,HR-150TM,19,2017-12-06,10:18:38.959000
3694,B50-30,446,2017-12-06,11:17:11.304000
3698,L575,441,2017-12-06,12:51:14.019000
3699,E120,444,2017-12-06,12:52:37.437000
5053,LJ PRO MFP M426DW,449,2018-11-29,12:31:13.699000
5054,SGPT112NX-S,144,2018-11-29,16:55:30.560000
3704,M188D,441,2017-12-06,13:07:56.813000
5055,S4M,459,2018-11-29,16:55:55.010000
5056,F4280,449,2018-11-29,16:59:56.322000
3707,L1220,456,2017-12-06,14:28:04.453000
3708,L555,441,2017-12-06,14:31:20.184000
5057,EP7110,449,2018-11-30,09:22:28.833000
5058,M2035DN,384,2018-11-30,14:54:39.068000
3714,FLATRON W2043TE-PF,270,2017-12-07,10:02:08.083000
3715,IMAGE RUNNER 1023N,443,2017-12-07,12:03:23.419000
3716,AL-2030,140,2017-12-07,12:06:37.903000
3719,L1300,441,2017-12-07,15:52:49.950000
3720,L210,441,2017-12-07,15:53:45.112000
3721,L355,441,2017-12-07,15:55:02.030000
3722,C560,446,2017-12-07,16:15:55.968000
3725,1444,439,2017-12-07,16:23:52.523000
3726,COMFORTYPE,457,2017-12-08,10:16:33.055000
3727,S/MOD.,447,2017-12-11,10:00:25.360000
3728,PRO EXPRESS M3320ND,128,2017-12-11,11:06:25.568000
5061,PSLB9U,504,2018-11-30,18:03:18.144000
5062,1160,449,2018-12-03,10:22:35.570000
5063,4575,449,2018-12-03,10:59:17.552000
3732,43MXE1,458,2017-12-12,18:12:10.119000
5064,MFP1600N,447,2018-12-03,11:32:59.748000
3735,DCP8060,442,2017-12-13,12:18:45.462000
3736,MS810DN,444,2017-12-13,12:22:28.017000
3737,TLP2844,459,2017-12-13,13:14:24.037000
5065,RTL8723BE,449,2018-12-04,14:57:17.021000
5066,OFFICEJET PRO 6970,449,2018-12-05,12:49:19.845000
3750,pp19s,447,2017-12-13,17:10:52.657000
3751,M2885FW,128,2017-12-13,18:13:04.944000
5067,DESKJET 6122,449,2018-12-05,12:54:15.763000
5068,MG4110,443,2018-12-05,17:32:11.127000
5069,SVT131A11U,144,2018-12-06,11:46:51.974000
5070,DCP-1500W,442,2018-12-07,12:20:03.850000
5071,C3180,449,2018-12-07,17:51:41.169000
5072,6781-2,510,2018-12-08,11:44:55.071000
3759,i2600,456,2017-12-14,13:52:56.782000
5073,80XQ,446,2018-12-10,13:06:44.492000
3762,80xg,446,2017-12-15,11:13:33.189000
5074,COMPAQ PRO 6305,449,2018-12-12,09:43:54.597000
5075,MF212W,443,2018-12-13,12:28:31.904000
5076,dv6-3187la,449,2018-12-13,16:48:38.948000
3766,MF227DW,443,2017-12-15,14:54:50.326000
3767,L1953T,270,2017-12-16,11:41:31.651000
3768,AL-1642,140,2017-12-16,11:42:40.053000
3769,ASPIRE 5315,373,2017-12-18,09:44:58.790000
5077,GK420T,459,2018-12-13,17:09:16.685000
5078,GENRICO,500,2018-12-13,17:18:00.605000
5079,M4580FX,128,2018-12-13,17:40:07.905000
3774,750,403,2017-12-18,13:31:40.071000
5080,S/MODELO ,466,2018-12-13,17:48:06.002000
3776,ML-2571N,128,2017-12-18,14:06:39.432000
5081,MB 2010,443,2018-12-17,13:17:50.149000
3779,MS510,460,2017-12-18,18:48:36.006000
3781,G555,446,2017-12-20,09:15:41.810000
5082,PANTHER LS8E,586,2018-12-17,16:24:05.895000
5083,INSPIRION 15 3000,447,2018-12-18,10:43:00.587000
3783,WORKCENTRE 3615,448,2017-12-20,09:22:46.427000
5084,PROBOOK SERIES,449,2018-12-18,14:08:41.853000
5085,SM-T530,128,2018-12-19,11:31:43.690000
3786,XP-431,441,2017-12-20,10:27:12.928000
3787,ML-2240,128,2017-12-20,12:45:56.837000
3788,PCG-7111P,144,2017-12-21,09:14:11.960000
3789,110DX,463,2017-12-21,09:20:44.811000
5086,LJP3015,449,2018-12-19,11:35:56.136000
5087,PFOTHO SMART ,449,2018-12-19,11:42:51.219000
5088,M4080FX,128,2018-12-19,15:05:40.812000
5089,DESJEK 3050,449,2018-12-19,18:12:30.139000
3799,L375,441,2017-12-21,16:38:26.799000
3801,ipad,465,2017-12-21,18:14:26.467000
5090,LJ M125A ,449,2018-12-20,11:22:06.228000
3804,MT505,466,2017-12-22,12:07:03.765000
3805,MP25DV,443,2017-12-22,14:15:27.873000
3806,OLIMPYA,457,2017-12-22,14:16:40.155000
5091,PHOTOSMART PLUS,449,2018-12-20,17:12:43.711000
5092,80xk,446,2018-12-21,09:31:15.034000
3809,CLP-365W,128,2017-12-28,08:57:08.314000
3810,D1150,443,2017-12-28,10:06:56.717000
5093,LATITUTE 10-ST2E,447,2018-12-21,11:48:47.870000
3812,5502,468,2017-12-28,10:32:04.205000
3813,3550,448,2017-12-28,10:37:28.692000
5094,14-N028LA,449,2018-12-21,11:50:09.686000
5095,UNIS,588,2018-12-21,13:04:19.001000
5096,32-HSDP,589,2018-12-22,10:51:57.841000
3820,F75PS,469,2017-12-29,13:58:05.680000
3821,ET-1250MD,470,2017-12-29,13:59:16.819000
3822,L455,441,2017-12-29,15:11:39.057000
5097,ZXP SERIES 8,459,2018-12-28,13:31:04.925000
3824,4118,448,2018-01-02,12:55:19.445000
3825,IDEAPAd 100-141by,446,2018-01-02,13:38:20.791000
3826,SFA4601-74R,472,2018-01-02,14:45:32.758000
5098,81DE,446,2019-01-02,09:44:24.323000
5099,750HD,441,2019-01-02,15:14:25.932000
3829,DCP 8080,442,2018-01-03,10:41:51.710000
5100,SATELITE L735,504,2019-01-03,09:48:41.519000
3832,ML-1610,128,2018-01-03,12:36:18.925000
3833,600,466,2018-01-03,12:51:15.282000
3834,MF4150,443,2018-01-03,13:15:07.095000
3835,INSPIRON 15,447,2018-01-03,17:56:47.190000
5101,XRN21801,590,2019-01-03,10:37:51.947000
