CLIENTE,DESCRIPCION FALLA,INGRESO,FECHA REPARACION,CLUSTER,SIMILITUD COSENO,COHORT
731,"medice el cliente que le imprime una lnea   toner da mala calidad necesita cambio
requiere de mante  netono aceptado
cambio de filmina  netono aceptado

total  netono aceptado

se regresa sin reparacion",1840.0,21/07/2023,Impresora Laser,0.4376876,2024-07-06
731,"no jala bien las hojas sin toner no trae rodillo de salida de la tapa de fusor

mantenimiento  netoa
filmina trae una fisura netoa
rodillo de presion  trae dao pero se puede utilizar asi

total  netoa",1120.0,07/09/2023,Impresora Laser,0.4178686,2024-07-06
731,"se le safo la entrada usb  ver si se puede reparar la tapa frontal sin cables con cartucho tra usb suelta ya no sirve
cambio puerto usb  netoa
goma netoa
mant  netoa


total  netoa",1420.0,29/08/2023,Sistemas,0.33145016,2024-07-06
731,"    buen mantenimiento muchoderrame ivaa

toner a y drum a presentan mala calidad",580.0,10/11/2023,Impresora Laser,0.43560705,2024-07-06
731,"no imprime corectamente   destapado de cabezal ivaa

si no destapa se cobran  netoa",730.0,02/10/2023,Sistemas,0.38160405,2024-07-06
731,"al mandar a imprimir desde la compu no imprime solo saca copias sin cables si se conecta la impresora escanea e imprime correctamente
toner negro presenta mala calidad traerlo

mantenimiento prev ivaa",780.0,10/10/2023,Impresora Tinta,0.3716103,2024-07-06
731,"marca error   primero cambio de cable flex  netoa
servicio de cambio ivaa

total  netoa

despue validar calidar de impresion funcionamiento y ver si requiere de algo mas",1267.0,23/10/2023,Sistemas,0.22947514,2024-07-06
731,"no detecta los cartuchos   primero cambio tarjeta logica seminueva ivana
mantenimiento ivano aceptado

total ivano aceptado

despues ver si requiere de algo mas

se regresa sin reparacion",1800.0,23/10/2023,Sistemas,0.34456137,2024-07-06
731,"se detiene a media impresion sin cables buen mantenimiento muy sucia pegamento en drum y lubricacion de fusor ivaa

kit de gomas y pad tienen un  de vida util aprox no las hay en el mercado por el momento para su reemplazo",780.0,27/10/2023,Sistemas,0.24783285,2024-07-06
731,"marca un mensaje de que le falta mantenimiento sin cables muy poca tinta destapado de cabezal ivaa
recraga de tinta a sistema ivaa
reset ivaa

total ivaa
faltan tintas de todos los colores traer
si no queda se cobran ivaa

no destapo requiere cambio cabezalesno aceptado
se regresa sin reparacion",2060.0,10/11/2023,Impresora Tinta,0.30814624,2024-07-06
731,"se atora al imprimir   tra varios detalles mascarillaengrane de tractorrep chasis para detener engranes y la tarjeta logica daada incosteable y no hay tarjeta para su reemplazo

se ofrecio impresora seminueva lxii ivana",800.0,09/12/2023,Sistemas,0.3017059,2024-07-06
731,"cuando escanean por adf le atora las hojas tienen que poner hoja por hoja validar si la tapa que trae quebrada se puede cambiar o reparar sin cables buen mantenimiento sucuia  netoa
cambio de gomas adf  netoa
tapa de bandeja daada no se puede reparar reemplazo  netoa
filmina tiene un  de vida util  netoa
toner dando problemas requiere cambio

total  netoa",2654.0,05/12/2023,Otros,0.30112305,2024-07-06
731,"marca un error de atasco de papel sin cables toner negro presenta mala calidad no trae bandeja de entrada

mantenimiento  netono aceptado
goma  netono aceptado
seguros de cubierta trasera par  netono aceptado

total  netono aceptado
se regresa sin reparacion",1980.0,05/12/2023,Impresora Laser,0.37775835,2024-07-06
731,"no enciende sin cables primero rep de fuente  ivana

despues ver que mas requiere

no quedo la reparacion de fuente se probo con yna fuente nuestra y se detecta dao en la tarjeta logica tambien
incosteable se regresa sin reparacion",750.0,05/12/2023,Sistemas,0.25923905,2024-07-06
731,"  sin cables toner y drum presentan mala caidad cambio

buen mantenimiento ivaa
goma ivaa

total ivaa",1560.0,29/11/2023,Impresora Laser,0.39630878,2024-07-06
731,"no da imagen   no da imagen por que el chasis esta desajustado

cambio de chasis ivaa",500.0,09/12/2023,Sistemas,0.32806945,2024-07-06
731,"no jala las hojas o las jala a a destiempo   limpieza de traccion  netoa
motor de mecanismo daado  netoa
servicio de cambio  netoa

total  netoa",1720.0,05/12/2023,Sistemas,0.2887182,2024-07-06
731,"    no presento atoramientos ni se escuchan ruidos
drum presenta una raya se sugiere cambio

goma de bandeja  y pad desgastados  de vida util aprox no las hay para su reemplazo equipo nuevo

mantenimiento ivano aceptado",830.0,15/01/2024,Impresora Laser,0.4339978,2024-07-06
731,"se atora al avanzar la hoja con cinta sin tapa su papel esta mal se despegan las orillas y provoca atoramientos

mantenimiento ivaa
cambio de  botones del panel daados ivaa

total ivaa",1360.0,23/01/2024,Sistemas,0.3438796,2024-07-06
731,"cuando escanea o saca copia sale una lnea pero el problema solo presenta en el adf sin cables mantenimiento ivaa
rodillo de presion arruga las hojas  netoa

total  netoa",2796.0,11/03/2024,Sistemas,0.2988854,2024-07-06
731,"no recorre la cinta se quebro un engranes sin cales sin rollo engrane de avance  netoa
servicio  cambio  netoa

total  netoa",1480.0,28/02/2024,Sistemas,0.303248,2024-07-06
731,"no imprime de manera correcta en las hojas   buen mantenimiento  netoa
mascarilla  netoa
cambio de boton de tipo de papel  netoa
perilla se barre color beige no hay gris  netona

total  netoa",1890.0,21/03/2024,Impresora Tinta,0.32534394,2024-07-06
731,"se atoran la hojas y se queda imprimiendo en el mismo renglon sin cables contapa sin cinta buen mantenimiento muy sucia ivaa
guia de papel  netoa

total  netoa

no trae cinta",1812.0,15/04/2024,Sistemas,0.2970397,2024-07-06
731,"no imprime legibley arruga el papel  revision   mantenimiento prv  netoa
cambio de cable flex  netoa

total  netoa",1520.0,15/04/2024,Sistemas,0.25176004,2024-07-06
731,"al impimir presenta una mancha se puso tambor nuevo  se hizo prueba con  cartuchos y no se corrige   cambio de toner presenta mala calidad
mantenimiento muy sucia  netoacep
cambio de goma  netoacep

total neto  netoacep",1000.0,15/05/2024,Impresora Laser,0.4941139,2024-07-06
731,"no imprime  toners para hacer pruebas los  toners de prueba son de mala calidad
mejoro con otro toner de asisa
recomendacin cambio de toner mltds

mantenimiento exhaustivo   ivaacep

total neto  netoacep",1521.0,10/06/2024,Impresora Laser,0.6418121,2024-07-06
731,"falso y marca error   mantenimiento  netona
cambio de goma  netona
cambio de tarjeta lgica hueso sg  netona

total neto na


se quedo para basura",2840.0,19/09/2024,Sistemas,0.3080461,2024-07-06
731,"no imprime   marca error  por atasco en el fusor sensor con polvo y se accionaba solo

super mantenimientoacep
total neto acep",870.0,12/06/2024,Impresora Laser,0.39677823,2024-07-06
731,"bisagra daada   bisagra daadana
tapa de toner rotana
mantenimiento exhaustivo  netona
cambio de gomana",790.0,10/06/2024,Impresora Laser,0.53870034,2024-07-06
731,"no jala las hojas   no jalaba la hoja por mucho toner derramado 
cambio de toner por derrame a
 sugerir cambio de goma  netoacep
mantenimiento exhaustivo  netoacep

total neto acep",2038.0,01/06/2024,Impresora Laser,0.52038425,2024-07-06
731,"no imprime   recarga de tinta a cabezal y sistemaacep

total   ivaacep",950.0,10/06/2024,Impresora Tinta,0.48037097,2024-07-06
731,"no enciende   lubircacin al fusor y mantenimiento  iva
cambio de botn y rotacin de goma   iva 

total neto  

no trae toner",1376.0,20/06/2024,Impresora Laser,0.47886863,2024-07-06
731,"no enciende   cambio e instalacin de fuente   ivaacep
destapado de cabezal   iva

en caso de no imprimir al   se cobran acep

total neto  netoacep

revisar la traccin e impresion",2245.0,20/06/2024,Sistemas,0.21398984,2024-07-06
731,"no imprime   destapado de cabezal  netona
reset  netona
almohadillas  netona
limpieza de gomas de traccin  netona

total neto na",2840.0,01/06/2024,Impresora Tinta,0.3571503,2024-07-06
731,"no la han uisado rev general   mega mantenimiento acep

total neto   iva acep



el toner lo marca bajo
cambio de unidad de imagendrum el cliente la trae pedirla si lo acepta",850.0,10/06/2024,Impresora Laser,0.3665359,2024-07-06
731,"derrama tinta y no imprime   mantenimiento y lubricacin al sistema   ivana
cambio de almohadillas  netona
reset  netona
cambio de goma de traccin  netona

total neto na",2045.0,01/06/2024,Impresora Tinta,0.2858089,2024-07-06
731,atora las hojas y marca error    cambio de detector de toner para poder continuar con la revision   ivana,650.0,27/08/2024,Impresora Laser,0.51807153,2024-07-06
731,"    dao en filmina y rodillo de calor no queda bien es cambio de fusor

fusor original  neto no acep
mantenimiento  netono acep
goma de bandeja  y pad separador   netono acep


total neto ",1900.0,12/08/2024,Sistemas,0.2983382,2024-07-06
731,"    cambio de kit de gomas  netoacep

esta limpia no requiere mantenimiento el toner lo marca bajo",950.0,02/08/2024,Impresora Laser,0.40471646,2024-07-06
731,"    cambio de contacto de toner   ivana
mantenimiento   ivana

total neto  netona

rodillo de color no trae toner

se regreso sin reparacin",1010.0,02/08/2024,Impresora Laser,0.5517896,2024-07-06
731,"no jala bien las hojas y las atora   no jala las hojas por el toner generico ya trae derrame 

buen mantenimiento   ivaacep

toner mala calidad",680.0,02/10/2024,Impresora Laser,0.5171896,2024-07-06
731,"ya no encendio eliminador completo contrasea reconfiguracin de bios ya se hizo   ivaa
mantenimiento preventivo   ivaa
carga al sistema sin respaldo   iva a

total   ivaacep",2280.0,29/08/2024,Sistemas,0.38605055,2024-07-06
731,"atora las hojas trajeron toner trajeron el toner para hacer pruebas

reparacin de traccin de papel   ivaacep",480.0,26/09/2024,Impresora Laser,0.52735245,2024-07-06
731,"se dao la conexin usb   hacia una raya por suciedad en el rodillo de transferencia dentro del drum


cambio de puerto usb   ivaacep
mantenimiento preventivo   ivaacep

total   ivaacep",1120.0,20/09/2024,Sistemas,0.20352885,2024-07-06
731,"no imprime sin cables se entrego el de datos al cliente si esta imprimiendo puede ser el detalle en el cable o la configuracin

imprime tenuea cambio de cinta

mantenimiento preventivo   ivaacep",580.0,18/09/2024,Sistemas,0.19995691,2024-07-06
732,limpieza a los cabezales no imprime bien a color   destapado de cabezalez y mantenimiento iva,480.0,08/07/2019,Impresora Tinta,0.476461,2019-05-07
734,sale pantalla negra y no entra al sistema   esta mal configurado el boteo el sistema de arranque iva,100.0,11/07/2019,Sistemas,0.44126093,2019-08-07
735,"intalar autocard y solidword   costo de intalacion de programas iva cu 
reinstalacion de antivirus iva

totaliva",660.0,15/07/2019,Impresora Tinta,0.17262852,2019-07-15
735,"no imprime  nada sin cables priemramente destapado de cabezal  netoa

corre el riesgo de pedir reset y cambio de almohadillas se le avisaria al cliente",560.0,27/08/2021,Impresora Tinta,0.29296985,2019-07-15
735,"se descargo la bateria y al conectrala ya no prendio revisar el eliminador con eliminador contrasea familia eliminador daado  generico  oval  netoa

activacion de office   ivaa

total neto ",1932.0,21/08/2021,Impresora Tinta,0.47852567,2019-07-15
735,"activacion de officeantivirus con eliminador completo contraseafamilia equipo muy lento se recomienda ssd gb  netono aceptado

activacion de office ivaa
licencia antivirus anual kaspersky ivaa

total ivaa",2000.0,31/01/2022,Sistemas,0.2277022,2019-07-15
735,no enciende con eliminador contrasea familia el cable de energia del eliminador  daado  aceptado,150.0,18/02/2022,Sistemas,0.43121007,2019-07-15
735,"es nuevo intalacion de paqueteria de office antivirus con tecladocon eliminador completo contrasea  core i genwin  homegb ddr max gbgb 

instalacion office ivaa
licencia anual antivirus kaspersky ivaa

total ivaa",1845.8,31/01/2022,Sistemas,0.2618356,2019-07-15
735,"activaciond e office no permite trabajar configurar impresora con impresora canon g con eliminador completo core i win  homegb ddr  maxgbtb hdd salud buen gb en uso

ssd gb muy lentatrabajando al   netoa
gb ram  netoa
intalacion de impresora  netoa


total  netoa",6904.0,20/12/2022,Sistemas,0.33320713,2019-07-15
735,"no imprime a color negro sin cables reset  netoa
almohadillas  netoa
destapado cabezal  netoa

total  netoa

si no destapa se cobran  neto por material invertidoa",2190.0,23/06/2023,Impresora Tinta,0.31148663,2019-07-15
735,"no permite trabaja el la paqueteria de office con eliminador completo sin contrasea intel core i win  homegb ddr  maxgb gb ssd salud buenagb en uso


activacion de office  netoa",3396.9,11/08/2023,Sistemas,0.46895838,2019-07-15
735,hace las impresiones en verde no imprime otro color la foto copia sale en blanco   recarga de tinta manueal al sistema y cabezal ivaacep,225.0,01/08/2024,Impresora Tinta,0.48665,2019-07-15
736,"descalibra y mancha la hoja en la parte trasera revision general   mantenimiento notificar el bajo nivel de cartuchos

mantenimiento iva solo mantenimiento autorizado

banda de transferencia   neto

contador ",1322.0,26/07/2019,Sistemas,0.29090908,2019-07-16
736,"no detecta el toner sin cables con cartucho de toner mantenimiento y rep de sensor del toner ivano aceptado

cable flex  y remplazo   ivano aceptado

total  netono aceptado

se regresa sin reparacion",878.0,07/09/2021,Impresora Laser,0.4819754,2019-07-16
736,"truena al imprimir   cambio de unidad de imagen cliente la traera 
mantenimiento  netoa

no trae el tope de las hojas en la charola
no trae usb ni red
no trae bandeja de porta hojas bandeja ",673.0,07/09/2021,Sistemas,0.27950642,2019-07-16
737,"se atora la hoja revision gneral   se requiere filmina pad para realizar pruebas con cartucho y mantenimiento   ojo trae hojas atoradas


filmina  neto
pad  neto
mantenimiento iva

 neto",2100.8,17/07/2019,Otros,0.39531827,2019-07-16
660,se le desprendio el contacto para conectar el cable con toner sin cables cambio de puerto usb y mantenimiento  iva,400.0,10/07/2019,Impresora Laser,0.3122047,2019-09-07
809,"tecla de encendido se queda pegada y marca ceros celiminador y rollo mantenimiento iva a
entintador iva a",300.0,08/10/2019,Sistemas,0.43788326,2019-03-10
739,"revision general   actualizacion de windows office y se actualizo windows e instalo antivirus iva mas lo del dia de ayer iva

total iva",1720.0,29/08/2019,Sistemas,0.3159568,2019-07-17
745,intalacion de excel con eliminador instalacion de excel y programas restringidos ,250.0,25/07/2019,Sistemas,0.26971668,2019-07-24
745,"esta lenta instalacion de office con eliminador completo intel celeron nwin  homegb ddr  max gbgb hdd salud buena

memoria ram gb  netono aceptado
activacion de office ivaa
formateo con resp ivaa

total ivaa

se sugirio un ssd para mejor desempeo",6960.0,18/06/2021,Sistemas,0.6010694,2019-07-24
745,"esta muy lenta al abrir excel tarda mucho con eliminador sin contrasea no presenta falla mencionada trabaja correctamente

instalacion de antivirus  netoa",820.0,17/04/2024,Sistemas,0.23336804,2019-07-24
740,"mantenimiento porta rollos y mica   corta papel
serv mantenimiento   

total iva",660.0,09/08/2019,Sistemas,0.38519204,2019-07-17
740,"no esta marca numeros   cambio de impresor
mantenimiento

total iva",740.0,09/08/2019,Sistemas,0.37559304,2019-07-17
743,"trae mucho ruidos con toner   cambio de engrane requiere rotacion de goma y cambio de pad

engrane iva
mantenimiento iva
pad iva

total iva",1640.0,11/09/2019,Impresora Laser,0.42294657,2024-04-27
743,"mantenimiento   servicio mantenimiento 
cambio de toner  
rodillo de calor  de vida ",1290.0,26/09/2019,Impresora Laser,0.5288391,2024-04-27
